id,id_grupo,categoria,tipo_producto,titulo,ano,tipologia
00344,003,Proyectos,Investigación y desarrollo,"Conocimientos, Actitudes y Practicas de los Profesionales de Enfermería que Trabajan en el Cuidado con Colectivos en Antioquia 2004",2008/2,2
00345,004,Proyectos,"Investigación, desarrollo e innovación","ID+i ""Diseño y Validación de Propuestas de Valor para PYMEs Colombianas: Investigación Aplicada y Desarrollo de un Servicio de Consultoría Universidad Empresa""",Actual,2
00346,004,Proyectos,Investigación y desarrollo,ANÁLISIS COMPARATIVO MODELO DE MICROFINANZAS COLOMBIA Y MÉXICO,2024/11,2
00347,004,Proyectos,Investigación y desarrollo,LOGÍSTICA 4.0 Y SOSTENIBILIDAD AMBIENTAL COMO EJES TEMÁTICOS ARTICULADOS EN EL CONTEXTO DE LA CUARTA REVOLUCIÓN INDUSTRIAL,2023/11,2
00348,004,Proyectos,Investigación y desarrollo,CARACTERIZACIÓN DE EMPRENDIMIENTOS SOCIALES CREADOS POR JÓVENES DE MEDELLÍN,2023/11,2
00349,004,Proyectos,Investigación y desarrollo,Negocios y comercio internacional: Prospectiva de los sectores productivos,2022/11,2
00350,004,Proyectos,Investigación y desarrollo,Estrategia dinamizadora: Desarrollar la oferta de programas virtuales.,Actual,2
00351,004,Proyectos,Investigación y desarrollo,Gestión de operaciones logísticas aplicada al sector de alimentos,2021/11,2
00352,004,Proyectos,Investigación y desarrollo,Medición de capacidades de innovación de las pymes antioqueñas articuladas en el clúster regional de derivados lácteos,2021/5,2
00353,004,Proyectos,Investigación y desarrollo,Características de la logística y la infraestructura de Puerto Antioquia frente a los puertos de la región del Caribe ¿ Segunda fase.,2020/11,2
00354,004,Proyectos,Investigación y desarrollo,Sistema de inteligencia y vigilancia empresarial,2020/12,2
00355,004,Proyectos,Investigación y desarrollo,Impactos socio económicos y ambientales del cultivo de la Palma Africana y su incidencia sobre la ética ambiental del empresario y del consumidor final,2020/11,2
00356,004,Proyectos,Investigación y desarrollo,TREE OF LIFE: A SYSTEM TRAINING FOR DATA SCIENTISTS,Actual,2
00357,004,Proyectos,Investigación y desarrollo,Aplicación del modelo de exportación para las Pymes de Antioquia - San Luis de Potosí México- Tercera fase.,2020/11,2
00358,004,Proyectos,Investigación y desarrollo,Impacto de la Política Pública del Banco de las oportunidades del Municipio de Medellín en los círculos solidarios y bancuadra de la Corporación Fomentamos,2020/11,2
00359,004,Proyectos,Investigación y desarrollo,Responsabilidad Social Empresarial y valor percibido,2020/11,2
00360,004,Proyectos,Investigación y desarrollo,"Competitividad de empresarias rurales en el proceso de postconflicto colombiano. Caso ¿Mujer y Café""",2019/11,2
00361,004,Proyectos,Investigación y desarrollo,Características de la logística y la infraestructura de Puerto Antioquia en las exportaciones de las Mipymes en Antioquia.,2019/11,2
00362,004,Proyectos,Investigación y desarrollo,Do marketing networks really help small firms? Simulating sales through agent-based modeling and complex networks,2019/11,2
00363,004,Proyectos,Investigación y desarrollo,Salario emocional en los procesos de formación del psicólogo y administradores de empresa de la Universidad Católica Luis Amigó y su impacto en el desempeño profesional,2019/11,2
00364,004,Proyectos,Investigación y desarrollo,Modelo de exportación para las pymes de Antioquia - Segunda Fase del proyecto,2019/11,2
00365,004,Proyectos,Investigación y desarrollo,Las empresas de la Economía Solidaria y los Objetivos de Desarrollo Sostenible: Acercamiento a Experiencias del Oriente Antioqueño,2019/11,2
00366,004,Proyectos,Investigación y desarrollo,Do marketing networks really help small firms? Simulating sales through agent-based modeling and complex networks,2019/12,2
00367,004,Proyectos,Investigación y desarrollo,Responsabilidad Social Universitaria desde la perspectiva de los grupos de interés internos: Un estudio de caso,Actual,2
00368,004,Proyectos,Investigación y desarrollo,Mejoramiento de logística de almacenamiento con técnicas inteligentes,2019/11,2
00369,004,Proyectos,Investigación y desarrollo,Diseño de acciones transdisciplinarias para la articulación del Área de Economía con  los grupos de investigación de la Universidad Católica Luis Amigó,Actual,2
00370,004,Proyectos,Investigación y desarrollo,Factores emocionales asociados a la satisfacción laboral en Colombia en el año 2017,Actual,2
00371,004,Proyectos,Investigación y desarrollo,EMPRENDIMIENTO TECNOLÓGICO E INNOVACIÓN EN LAS EMPRESAS DEL MUNICIPIO CELAYA: UNA VISIÓN DESDE LATINOAMÉRICA,2019/11,2
