id,id_grupo,categoria,tipo_producto,titulo,pais,ano,titulo_libro,autores,tipologia
00556,011,Capítulos de libro publicados,Capítulo de libro,Preferencias metodológicas de estudiantes universitarios en el periodo postpandemia,Colombia,2025,Triangulaciones entre gestion educativa,"LEIDYS HELENA RIVERA QUIROZ, CATALINA GONZALEZ PENAGOS, NESTOR EDUARDO FLOREZ OVIEDO",1
00557,011,Capítulos de libro publicados,Capítulo de libro,Inteligencia Artificial y Aprendizaje Automatizado en la cadena de suministros de las organizaciones,Colombia,2024,Gestion de las organizaciones una nueva opción,"NESTOR EDUARDO FLOREZ OVIEDO, CATALINA GONZALEZ PENAGOS, LEIDYS HELENA RIVERA QUIROZ",1
00558,011,Capítulos de libro publicados,Capítulo de libro,Desarrollo de conductas prosociales y agresivas en adolescentes,Colombia,2024,"""Las conductas prosociales y las conductas agresivas en perspectiva hacia la transformación psicosocial del adolescente",,1
00559,011,Capítulos de libro publicados,Capítulo de libro,"Exploración neuropsicológica, en un caso de trastorno dismórfico corporal",Colombia,2024,Alcances  en  neurociencias  cognitivas: Fundamentación  de  la  línea  de  investigación  en  neuro-ciencias y neurodesarrollo,DUBIS MARCELA RINCON BARRETO,1
00560,011,Capítulos de libro publicados,Capítulo de libro,Dependencia emocional: una problemática contemporánea en adolescentes,Colombia,2024,Abordajes interdisciplinarios de experiencias sobre violencia social,"LEIDY JOHANA ARANGO ARANGO, DIEGO ALEJANDRO CASTANO VELEZ, DIANA CAROLINA CUARTAS GALLON, YURY ALEJANDRA MAZO PULGARIN, JUAN SEBASTIAN MARIN RODRIGUEZ",1
00561,011,Capítulos de libro publicados,Otro capítulo de libro publicado,La semiocapitalización de las masculinidades. Deseos y emancipación publicitaria,México,2023,Representaciones visuales,"PABLO HOYOS, JORGE ANDRES JIMENEZ RODAS",1
00562,011,Capítulos de libro publicados,Capítulo de libro,El análisis del discurso narrativo en el estudio de la subjetividad,Colombia,2023,Violencia de pareja basada en género desde  la perspectiva de la víctima,"JORGE ANDRES JIMENEZ RODAS, EDWIN ALEXANDER HERNANDEZ ZAPATA, DIANA VANESSA VIVARES PORRAS",1
00563,011,Capítulos de libro publicados,Capítulo de libro,Movimiento y narración: devenir otros en el tiempo,Colombia,2023,Lecciones en Psicología Social,JORGE ANDRES JIMENEZ RODAS,1
00564,011,Capítulos de libro publicados,Capítulo de libro,"ESTUDIO DEL CONSUMO Y USO DE LOS VIDEOJUEGOS, LA LUDOPATÍA Y LA ADICCIÓN AL TRABAJO EN DOCENTES UNIVERSITARIOS",Colombia,2023,Ciencias Multidisciplinarias,"MAURICIO MEJIA LOBO, OLGA LUCILA GUARIN BECERRA, ANGELA MARIA SANCHEZ VILLARREAL",1
00565,011,Capítulos de libro publicados,Capítulo de libro,Maestro y empatía. Una posibilidad para resignificar el arte de enseñar desde la voz del docente,Colombia,2022,Amor,"DUBIS MARCELA RINCON BARRETO, JOSE FEDERICO AGUDELO TORRES, ALEXANDER RODRIGUEZ BUSTAMANTE, SANDRA MILENA RESTREPO ESCOBAR",1
00566,011,Capítulos de libro publicados,Otro capítulo de libro publicado,Urdimbres a propósüode la marca de la violencia contra la mujer,Colombia,2022,Violencias basadas en género: la otra tragedia de Colombia. Planteamientos académicos,GLORIA MARIA LOPEZ ARBOLEDA,1
00567,011,Capítulos de libro publicados,Capítulo de libro,Urdimbres a propósito de la marca de la violencia contra la mujer,Colombia,2022,Violencias basadas en género: la otra tragedia de Colombia. Planteamientos académicos,"ALEXANDER RODRIGUEZ BUSTAMANTE, DAVID GUTIERREZ GONZALEZ, SONIA ELENA LOPEZ PULGARIN, CRISTINA MARIA GIRALDO HURTADO, GLORIA MARIA LOPEZ ARBOLEDA",1
00568,011,Capítulos de libro publicados,Capítulo de libro,La e-salud al servicio de la prevención y el tratamiento de las adicciones,México,2022,Experiencias en ciberpsicología: hacia una nueva era de la psicología,SANDRA MILENA RESTREPO ESCOBAR,1
00569,011,Capítulos de libro publicados,Capítulo de libro,"Actitud frente al cambio en el contexto de la cuarentena, a causa del COVID -19, en un grupo de estudiantes de Medellín",Colombia,2021,Educación y COVID-19: reflexiones académicas en tiempos de pandemia,"DUBIS MARCELA RINCON BARRETO, SARA PAOLA MESA BENITEZ, SARA CAMILA NARVAEZ ROLDAN, RUTH DANIRYS MURILLO MOSQUERA, CAROLINA SUAREZ MARTINEZ, CATALINA QUINTERO LOPEZ",1
00570,011,Capítulos de libro publicados,Otro capítulo de libro publicado,De la farmacodependencia a la comprensión de las adicciones en el marco de la salud mental.,Colombia,2021,Sujetos,"ALEXANDER RODRIGUEZ BUSTAMANTE, ELIZABET RUIZ ZULUAGA, MARIA VICTORIA RESTREPO TOBON, DAVID IGNACIO MOLINA VELASQUEZ, JORGE HERNAN GONZALEZ CORTES, LUCAS DAVILA CANAS",1
00571,011,Capítulos de libro publicados,Otro capítulo de libro publicado,"Adicciones a la Heroina, Estrategias de Intervención",Colombia,2021,Sujetos,"LUISA FERNANDA CORREA PEREZ, JORGE MAURICIO CUARTAS ARIAS",1
00572,011,Capítulos de libro publicados,Otro capítulo de libro publicado,Repercusión neuropsicológica en niños y adolescentes con trastorno del espectro autista durante el confinamiento por COVID-19.,Colombia,2020,Reflexiones sobre estética,LINA MARIA GALLEGO RAMIREZ,1
00573,011,Capítulos de libro publicados,Otro capítulo de libro publicado,Impacto psicológico de la pandemia: Una revisión bibliográfica.,Colombia,2020,Reflexiones sobre estética,"LINA MARIA GALLEGO RAMIREZ, DANY ESTEBAN GALLEGO QUICENO",1
00574,011,Capítulos de libro publicados,Capítulo de libro,Impacto psicológico de la pandemia: Una revisión bibliográfica.,Colombia,2020,Reflexiones sobre estética,LINA MARIA GALLEGO RAMIREZ,1
00575,011,Capítulos de libro publicados,Otro capítulo de libro publicado,Consecuencias neuropsicológicas del consumo crónico de alcohol: Una mirada documental,Colombia,2020,Reflexiones sobre estética,LINA MARIA GALLEGO RAMIREZ,1
00576,011,Capítulos de libro publicados,Otro capítulo de libro publicado,Diseños y métodos de investigación,Colombia,2018,situaciones y retos de la investigación en latinoamérica,GUSTAVO ADOLFO CALDERON VALLEJO,1
00577,011,Capítulos de libro publicados,Otro capítulo de libro publicado,E-Salud una ventana abierta a la prevención de las adicciones,Colombia,2017,Educación digital y gestión del talento humano en iberoamérica,"SANDRA MILENA RESTREPO ESCOBAR, EDWIN ANDRES SEPULVEDA CARDONA",1
00578,011,Capítulos de libro publicados,Otro capítulo de libro publicado,"Relación entre los modelos, las prácticas y las necesidades preventivas en los programas de prevención del consumo de sustancias psicoactivas en Colombia",Colombia,2016,XIX ENCUENTRO NACIONAL DE INVESTIGACIÓN ¿Apropiación del conocimiento¿,GUSTAVO ADOLFO CALDERON VALLEJO,1
00579,011,Capítulos de libro publicados,Otro capítulo de libro publicado,Camino hacia la regulación del consumo de marihuana con fines medicinales en Colombia,Colombia,2015,"XVIII ENCUENTRO NACIONAL DE INVESTIGACIÓN ""La investigación una oportunidad social""","GUSTAVO ADOLFO CALDERON VALLEJO, LINA MARIA PAREJA HINCAPIE",1
00580,011,Capítulos de libro publicados,Otro capítulo de libro publicado,El síndrome amotivacional en consumidores de marihuana,Colombia,2015,XVIII ENCUENTRO NACIONAL DE INVESTIGACIÓN,SANDRA MILENA RESTREPO ESCOBAR,1
00581,011,Capítulos de libro publicados,Capítulo de libro,Representaciones sociales del tratamiento de las adicciones comportamentales por profesionales de las ciencias sociales y de la salud,Colombia,2015,Prevencion Y Tratamiento De Las Adicciones Desde Lo Psicosocial,"GUSTAVO ADOLFO CALDERON VALLEJO, HENRY HOLGUIN OSORIO",1
00582,011,Capítulos de libro publicados,Otro capítulo de libro publicado,Problemáticas conexas de las adicciones,Colombia,2015,Prevencion Y Tratamiento De Las Adicciones Desde Lo Psicosocial,SANDRA MILENA RESTREPO ESCOBAR,1
00583,011,Capítulos de libro publicados,Otro capítulo de libro publicado,Representaciones sociales del tratamiento de las adicciones comportamentales por profesionales de las ciencias sociales y de la salud,Colombia,2015,Prevencion Y Tratamiento De Las Adicciones Desde Lo Psicosocial,"GUSTAVO ADOLFO CALDERON VALLEJO, CESAR AOGUSTO JARAMILLO JARAMILLO, HENRY HOLGUIN OSORIO",1
00584,011,Capítulos de libro publicados,Otro capítulo de libro publicado,Factores de riesgo asociados al uso de drogas. Algunos aportes psicoanaliticos.,Colombia,2015,Drogas,NICOLAS IGNACIO URIBE ARAMBURO,1
00585,011,Capítulos de libro publicados,Otro capítulo de libro publicado,La escritura emocional en el proceso de resocialización del habitante de calle,Colombia,2014,La Investigación,SANDRA MILENA RESTREPO ESCOBAR,1
00586,011,Capítulos de libro publicados,Capítulo de libro,"Violencia, Psicologia Social y la influencia de las masas",Colombia,2014,Barras Bravas En El Futbol,NICOLAS IGNACIO URIBE ARAMBURO,1
00587,011,Capítulos de libro publicados,Capítulo de libro,La realidad vista en el campo,Colombia,2014,Barras Bravas En El Futbol,NICOLAS IGNACIO URIBE ARAMBURO,1
