id,categoria,tipo_producto,titulo,anio,tipologia,id_grupo,cuartil_scimago,categoria_publindex,ano_fuente_cuartil,ano_fuente_publindex
02368,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,Estereotipos de Género que se expresan en los procesos de socialización en la escuela,2023,4,008,,,,
02369,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,Psicología social y estudios de género,2023,4,008,,,,
02370,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,Algunas tendencias de estudios sobre la categoría patriarcado,2023,4,008,,,,
02371,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,"Factores más influyentes que incitan a los adolescentes entre los 14 y 18 años de edad, de la Institución Educativa Luis Fernando Restrepo Restrepo a probar o experimentar con sustancias psicoactivas.",2023,4,008,,,,
02372,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,Percepciones de los padres de familia sobre el desempeño academico de los estudiantes de primaria de las instituciones educativas y privadas del municipio de El Bagre Antioquia,2022,4,008,,,,
02373,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,El efecto del vínculo con los animales caninos de compañía en la socialización de familias multi-especies de los estudiantes de la Universidad Católica Luis Amigó-Sede Manizales,2023,4,008,,,,
02374,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,Papel de los Jóvenes en la Transformación Comunitaria de Medellín Presencial,2022,4,008,,,,
02375,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,"Las representaciones sociales que construyen los recicladores de la cooperativa ASEMAR del barrio Laureles de la comuna 11 de la ciudad de Medellín, frente a las dinámicas de marginalidad de la ciudad.",2023,4,008,,,,
02376,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,Los beneficios de la interacción humano-animal en la salud física y psicológica de pacientes con enfermedad o dolor crónicos,2022,4,008,,,,
02377,Trabajos dirigidos/turorías,Trabajo de grado de maestría o especialidad clínica,Imaginarios sociales sobre la educación que tienen los estudiantes de secundaria en la Institución Educativa Camino Real de San Bernardo Del Viento y su relación con la deserción,2023,4,008,,,,
02378,Trabajos dirigidos/turorías,Trabajo de grado de maestría o especialidad clínica,Análisis de las prácticas y discursos en el Sistema de Responsabilidad Penal para Adolescentes: Una Mirada a la Justicia Restaurativa,2023,4,008,,,,
02379,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,"El cuerpo en el modelaje webcam: dimensiones afectivas, psicológicas y sociales.",2022,4,008,,,,
02380,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,Experiencias De Las Enfermeras En Tiempos De Pandemia.,2021,4,008,,,,
02381,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,Percepciones del Metro de Medellín tras la pandemia por COVID-19,2023,4,008,,,,
02382,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,Experiencia de las niñas de primaria del colegio de la Inmaculada tras la emergencia del Covid 19,2022,4,008,,,,
02383,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,Representación espacial de la institución educativa y del espacio de estudio de la virtualidad,2021,4,008,,,,
02384,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,Empatía y Autoeficacia en adultos privados de la libertad vinculados a grupos armados ilegales,2023,4,008,,,,
02385,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,Representaciones sociales de la masculinidad hegemónica,2022,4,008,,,,
02386,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,"Impacto de la violencia de género durante el confinamiento por la pandemia COVID-19 en el grupo ""Ni a mí ni a ninguna"", en la ciudad de Montería",2022,4,008,,,,
02387,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,Educación en Casa: un reto para las familias en tiempos de pandemia,2021,4,008,,,,
02388,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,Impacto positivo de la interacción humano-animal en la salud mental de niños(as) y adolescentes,2022,4,008,,,,
02389,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,"Impacto del Desempleo Provocado por la Pandemia Covid-19 en las Madres Jóvenes de la Urbanización Vallejo, Etapa 1 de la Ciudad de Montería",2022,4,008,,,,
02390,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,SEXTING EN ADULTOS JOVENES,2021,4,008,,,,
02391,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,FENÓMENO SELFIE EN ESTUDIANTES UNIVERSITARIOS,2021,4,008,,,,
02392,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,"INFLUENCERS, FENÓMENO SOCIAL EN LOS ADOLESCENTES",2021,4,008,,,,
02393,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,"EL AMOR EN LA ERA TECNOLÓGICA, VÍNCULOS A TRAVÉS DE LA VIRTUALIDAD",2021,4,008,,,,
02394,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,"Relación entre el riesgo suicida, la Inteligencia emocional y las estrategias de afrontamiento en adolescentes",2023,4,008,,,,
02395,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,SEXTING EN ADULTOS JOVENES DE MEDELLIN,2021,4,008,,,,
02396,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,SEXTING Y FORTALECIMIENTO DE PAREJA,2021,4,008,,,,
02397,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,Sexting: Una práctica influenciada por el género en jóvenes universitarios en la ciudad de Medellín,2021,4,008,,,,
02398,Trabajos dirigidos/turorías,Trabajo de grado de maestría o especialidad clínica,"Representaciones sociales acerca de la atención psicosocial del maltrato y abuso sexual de niños, niñas y adolescentes de los profesionales que trabajan en Medellín.",2022,4,008,,,,
02399,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,Conductas patológicas en relación al ¿sexting¿,2021,4,008,,,,
02400,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,¿Se pueden desarrollar conductas adictivas con el uso del Sexting? estudio y análisis exploratorio en jóvenes entre 20 a 30 años de algunas universidades en la ciudad de Medellín.,2021,4,008,,,,
02401,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,Sexting en Universitarios,2021,4,008,,,,
02402,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,"Narrativas de Jóvenes de San José del Palmar, Chocó, Que Han Vivido en Contextos de Guerra",2021,4,008,,,,
02403,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,"El Conflicto Armado en San Jose del Palmar, Chocó: Una Mirada Desde la Experiencia y la Subjetividad de los Jóvenes",2021,4,008,,,,
02404,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,MIRADA POSITIVA DEL SEXTING: ¿FORTALECIMIENTO DE LAS RELACIONES DE PAREJA?,2021,4,008,,,,
02405,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,"Hacer Visible lo Invisible: Experiencias de Reconstrucción de Memoria Histórica con Víctimas del Conflicto Armado en Fresno, Tolima",2021,4,008,,,,
02406,Trabajos dirigidos/turorías,Trabajo de grado de maestría o especialidad clínica,"Incorporación de la Perspectiva de Género en la Institución Educativa Efe Gómez Vegachí, Antioquia",2022,4,008,,,,
02407,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,SEXTING; FACTORES DE RIESGO EN ADULTOS ENTRE 18 A 40 AÑOS,2021,4,008,,,,
02408,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,Configuración de las masculinidades en la contemporaneidad,2021,4,008,,,,
02409,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,Discursos Familiares que perpetúan las violencias de Género,2021,4,008,,,,
02410,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,Develando los sentidos en las narraciones infantiles de Rafael Pombo: estereotipos y violencia de género,2021,4,008,,,,
02411,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,Violencia de Género en la red social Twitter,2021,4,008,,,,
02412,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,Estado del arte acerca del rol de la mujer en los procesos de reconciliación social en el contexto del conflicto armado colombiano durante la década del 2008 al 2020,2021,4,008,,,,
02413,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,El papel de las mujeres víctimas del conflicto armado en los estudios relacionados con la construcción de paz en Colombia,2021,4,008,,,,
02414,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,La familia como transmisora y perpetuadora de estereotipos y roles de género,2021,4,008,,,,
02415,Trabajos dirigidos/turorías,Trabajo de grado de maestría o especialidad clínica,"Experiencia sobre el proceso escolar de jóvenes en condición de extraedad: una mirada desde la perspectiva de algunos estudiantes de una institución educativa rural del municipio de Rionegro, Antioquia",2022,4,008,,,,
02416,Trabajos dirigidos/turorías,Trabajo de grado de maestría o especialidad clínica,Discurso Patriarcal y legitimación de las desigualdades de género en dos Instituciones Educativas de Antioquia,2022,4,008,,,,
02417,Trabajos dirigidos/turorías,Trabajo de grado de maestría o especialidad clínica,"Símbolos de Vulnerabilidad de los Estudiantes de 8º de la Institución Educativa Altos de la Sabana en Sincelejo, Sucre",2022,4,008,,,,
02418,Trabajos dirigidos/turorías,Trabajo de grado de maestría o especialidad clínica,"Dimensiones que favorecen la habitabilidad de los parques públicos en la ciudad de Medellín, tras la emergencia del COVID 19",2022,4,008,,,,
02419,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,Prácticas corporales en relación al ámbito rural,2020,4,008,,,,
02420,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,La percepción del cuerpo y el espacio: más allá de la visión,2020,4,008,,,,
02421,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,La Danza urbana desde el estilo Krump,2020,4,008,,,,
02422,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,El hombre ante la experiencia de ser cuidador,2020,4,008,,,,
02423,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,Una mirada desde el enfoque de género a la desconexión moral y el acoso escolar,2021,4,008,,,,
02424,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,"Relaciones entre contextos, estilos de crianza, estilos parentales y desconexión moral en adolescentes infractores de la ley penal",2023,4,008,,,,
02425,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,Reflexión teórica sobre los trastornos de ansiedad social y fobia específica,2021,4,008,,,,
02426,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,Reflexión teórica del trastorno de ansiedad generalizada y el trastorno de ansiedad por separación,2021,4,008,,,,
02427,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,"Prevalencia de los trastornos disocial, negativista-desafiante y trastorno por déficit de atención con o sin hiperactividad en adolescentes institucionalizados bajo medida de protección y responsabilidad penal",2021,4,008,,,,
02428,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,"SEXTING, INFLUENCIA EN LAS RELACIONES DE PAREJAS EN ADULTOS JÓVENES",2020,4,008,,,,
02429,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,"RELACIONES DE PAREJA EN ADULTOS JÓVENES, VIVIENDO EL CONTROL Y LOS CELOS, ¿TÚ ERES MÍO, YO SOY TUYA, DE ESO SE TRATA EL AMOR",2020,4,008,,,,
02430,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,EFECTOS DEL WHATSAPP EN LAS RELACIONES DE PAREJA DE ADULTOS JÓVENES,2020,4,008,,,,
02431,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,EL PHUBBING Y LAS RELACIONES DE PAREJA ADULTA,2020,4,008,,,,
02432,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,Reflexión en torno a los aportes de la psicología a la construcción de paz y la reconciliación social,2021,4,008,,,,
02433,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,"Estilos de crianza, desconexión moral y agresión en niños, niñas y adolescentes escolares de la ciudad de Manizales, caldas, Colombia",2022,4,008,,,,
02434,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,"Desconexión moral, género, y su relación con la agresión y el Bullying en adolescentes escolares en Manizales (Colombia)",2022,4,008,,,,
02435,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,"Bullying, ciberbullying y la desconexión moral en niños, niñas y adolescentes en contextos escolares.",2022,4,008,,,,
02436,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,El Tránsito Que Establecen Las Víctimas Después de Una Situación de Secuestro en Piezas Documentales,2020,4,008,,,,
02437,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,Papel de los Jóvenes en la Transformación Comunitaria de Medellín,2021,4,008,,,,
02438,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,Rehumanizar al Otro: Desafío ético político en la reconciliación social,2021,4,008,,,,
02439,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,Percepciones de riesgos psicosociales en recicladores formales frente a su oficio,2022,4,008,,,,
02440,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,"Prácticas de identidad y resistencia en el pueblo indígena Misak, Guambía (Cauca)",2020,4,008,,,,
02441,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,TECNOLOGÍA Y AMORES A LA CARTA EN TIEMPOS DE PLATAFORMAS A UN CLIC.,2020,4,008,,,,
02442,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,LO GRÁFICO DE LA TECNOLOGÍA (PICTOGRAMAS) Y SUS SIGNIFICADOS EN LAS RELACIONES DE PAREJA.,2020,4,008,,,,
02443,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,DEL CORTEJO AL AMOR TECNOLÓGICO: NUEVAS CONEXIONES EN LAS RELACIONES DE PAREJA.,2020,4,008,,,,
02444,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,"CONTROL Y SUPERVISIÓN, NUEVA MODALIDAD DE VIOLENCIA EN LAS RELACIONES DE PAREJA MEDIADAS POR LA TECNOLOGÍA",2020,4,008,,,,
02445,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,SIGNIFICADOS TRAS LA PÚBLICACION EN REDES DE RUPTURAS AMOROSAS,2020,4,008,,,,
02446,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,EXPERIENCIAS DE NIÑOS Y NIÑAS MIGRANTES DE VENEZUELA EN LAS AULAS DE CLASE EN MEDELLÍN,2020,4,008,,,,
02447,Trabajos dirigidos/turorías,Trabajo de grado de maestría o especialidad clínica,Prácticas de cuidado de madres comunitarias que ayudan a la formación de emociones políticas en los niños y las niñas,2021,4,008,,,,
02448,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,Influencia de la actitud en el desarrollo del pensamiento Misak para la recuperación del territorio.,2020,4,008,,,,
02449,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,RELACIÓN ENTRE LO NATURAL Y LO ESPIRITUAL EN LA COMUNIDAD INDIGENA MISAK,2020,4,008,,,,
02450,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,"Pensamiento situado Misak - territorio, pensamiento y ser Misak",2020,4,008,,,,
02451,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,REPRESENTACIONES SOCIALES DE LOS HABITANTES DE MEDELLÍN ACERCA DE LOS MIGRANTES VENEZOLANOS,2020,4,008,,,,
02452,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,PERCEPCIÓN DE LAS MUJERES MIGRANTES VENEZOLANAS SOBRE LA PRESTACIÓN DEL SERVICIO EN SALUD EN LA CIUDAD DE MEDELLÍN - COLOMBIA,2020,4,008,,,,
02453,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,PERCEPCIÓN DE LA SALUD MENTAL EN MIGRANTES VENEZOLANOS,2020,4,008,,,,
02454,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,LA EXPERIENCIA DEL MIGRANTE VENEZOLANO EN COLOMBIA: UNA MIRADA DE LA MIGRACIÓN EN LAS FAMILIAS Y SUJETOS MIGRANTES,2020,4,008,,,,
02455,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,ESTRATEGIAS DE ACULTURACIÓN UTILIZADAS POR LAS MUJERES MIGRANTES VENEZOLANAS EN LA CIUDAD DE MEDELLÍN,2020,4,008,,,,
02456,Trabajos dirigidos/turorías,Trabajo de grado de maestría o especialidad clínica,Configuraciones subjetivas y experiencias de cuidado de madres de niños y niñas con diversidad funcional. Una mirada desde el enfoque de género,2020,4,008,,,,
02457,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,"La Asociación de Víctimas de San Jose del Palmar, Chocó: Un Espacio Para la Reelaboración de Subjetividades de las Mujeres Víctimas del Desplazamiento Forzado, Entre 2010 y 2018",2020,4,008,,,,
02458,Trabajos dirigidos/turorías,Trabajo de grado de maestría o especialidad clínica,Relación entre la actividad del reciclaje y la construcción social del territorio en el municipio de El Santuario (Ant),2021,4,008,,,,
02459,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,"Los Ecos de un Pasado Violento y Un Futuro de Esperanza en San Jose del Palmar, Choco, A Través de la Voz de una Gestora Local de Memoria",2020,4,008,,,,
02460,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,La Resignificación de un Pasado Violento y Un Presente de Invisibilidad en San Jose del Palmar. Notas Para Pensar en un Estado Sin Memoria,2020,4,008,,,,
02461,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,"Fotografía y Memoria: Reconstrucción del Pasado de Violencia en San Jose del Palmar, Chocó, A Través de la Imagen Como Testimonio",2020,4,008,,,,
02462,Trabajos dirigidos/turorías,Trabajo de grado de maestría o especialidad clínica,El uso del teléfono celular en las prácticas parentales de apoyo y control,2022,4,008,,,,
