id,id_grupo,categoria,tipo_producto,titulo,ano,institucion,tipologia
01160,006,Eventos Científicos,Encuentro,"Re inducción de estudiantes de la Facultad ""la investigación en la Facultad de educación""",2009-02-04,UNIVERSIDAD CATOLICA LUIS AMIGO,3
01161,006,Eventos Científicos,Seminario,El maestro y la Investigación para niños y adolescentes,2008-08-22,Fundacion Universitaria Luis Amigó-Facultad de Educación,3
01162,006,Eventos Científicos,Seminario,Seminario Internacional Cine y Psicología Social,,UNIVERSIDAD CATOLICA LUIS AMIGO,3
01163,006,Eventos Científicos,Encuentro,VIII Encuentro de Investigadores : Exclusión - Inclusión Social,,UNIVERSIDAD CATOLICA LUIS AMIGO,3
01164,007,Eventos Científicos,Encuentro,"Encuentro latinoamericano de Psicología y praxis transformadoras en lo terapéutico, psicosocial, psicopolítico y comunitario",2019-05-04,UNIVERSIDAD CATOLICA LUIS AMIGO,3
01165,007,Eventos Científicos,Seminario,Seminario Reflexiones Sistémicas en Familia III. Familia e intervención psicosocial. Cátedra Internacional con el profesor Ramón José Lema.,2018-05-05,GOBERNACION DE ANTIOQUIA,3
01166,007,Eventos Científicos,Seminario,Seminario Reflexiones Sistémicas en Familia III Familia e intervención Psicosocial. Cátedra Internacional con el profesor Ramón José Lema,2018-05-05,UNIVERSIDAD CATOLICA LUIS AMIGO,3
01167,007,Eventos Científicos,Seminario,Seminario Reflexiones Sistémicas en Familia III.  Familia e intervención psicosocial.  Cátedra Internacional con el profesor Ramón José Lema.,2018-05-05,GOBERNACION DE ANTIOQUIA,3
01168,007,Eventos Científicos,Seminario,X Seminario Nacional y IV Seminario Internacional de Familia Desafíos y perspectivas en el acompañamiento de parejas,2017-09-22,UNIVERSIDAD DE ANTIOQUIA,3
01169,007,Eventos Científicos,Encuentro,"XX Encuentro Nacional de Investigación, realizado por la Universidad Católica Luis Amigó",2017-09-08,UNIVERSIDAD DE CALDAS,3
01170,007,Eventos Científicos,Otro,FORO DEPARTAMENTAL FAMILIA Y POLÍTICA PÚBLICA,2017-05-24,GOBERNACION DE ANTIOQUIA,3
01171,007,Eventos Científicos,Seminario,Seminario Reflexiones Sistémicas en Familia II.  CIENCIA DE FAMILIA EN AMÉRICA LATINA.,2017-05-06,UNIVERSIDAD DE CALDAS,3
01172,007,Eventos Científicos,Seminario,Seminario Reflexiones Sistémicas en Familia II. CIENCIA DE FAMILIA EN AMÉRICA LATINA,2017-05-06,UNIVERSIDAD CATOLICA LUIS AMIGO,3
01173,007,Eventos Científicos,Seminario,Seminario Reflexiones Sistémicas en Familia I.,2016-10-15,UNIVERSIDAD CATOLICA LUIS AMIGO,3
01174,007,Eventos Científicos,Encuentro,XIX Encuentro Nacional de Investigación FUNLAM Apropiación Social del Conocimiento,2016-10-07,UNIVERSIDAD CATOLICA LUIS AMIGO,3
01175,007,Eventos Científicos,Encuentro,Encuentro Nacional de Investigación,2013-09-13,UNIVERSIDAD CATOLICA LUIS AMIGO,3
01176,007,Eventos Científicos,Seminario,Prácticas profesionales en Desarrollo Familiar,2012-12-14,UNIVERSIDAD CATOLICA LUIS AMIGO,3
01177,007,Eventos Científicos,Taller,Taller: Enamorándonos del amor,2012-10-29,UNIVERSIDAD CATOLICA LUIS AMIGO,3
01178,007,Eventos Científicos,Seminario,"I Seminario Internacional - IV Seminario Nacional de Familia ""La infancia cuenta"" Construcciones, deconstrucciones en torno al abuso sexual infantil.",2012-08-31,RED DE PROGRAMAS UNIVERSISTARIOS EN FAMILIA,3
01179,007,Eventos Científicos,Seminario,I Seminario Internacional IV Seminario Nacional de Familia LA INFANCIA CUENTA,2012-08-17,RED DE PROGRAMAS UNIVERSISTARIOS EN FAMILIA,3
01180,007,Eventos Científicos,Taller,Taller: Graficadores Familiares,2012-08-04,UNIVERSIDAD CATOLICA LUIS AMIGO,3
01181,007,Eventos Científicos,Seminario,"SEMINARIO INTERNACIONAL VIOLENCIA, JUVENTUD & MEDIOS",2012-08-04,UNIVERSIDAD CATOLICA LUIS AMIGO,3
01182,007,Eventos Científicos,Otro,Hacia la transformación de la Dinámica Investigativa,,,3
01183,007,Eventos Científicos,Congreso,III CONGRESO INTERNACIONAL DE FILOSOFÍA PENSAR EL MUNDO POSMODERNO,2012-07-19,UNIVERSIDAD CATOLICA LUIS AMIGO,3
01184,007,Eventos Científicos,Simposio,Simposio de Familia,2012-05-02,CORPORACIÓN PARA INVESTIGACIONES BIOLÓGICAS,3
01185,007,Eventos Científicos,Encuentro,X Encuentro de la Red Nacional de Programas Universitarios en Familia,2012-04-30,UNIVERSIDAD DE LOS LLANOS,3
01186,007,Eventos Científicos,Encuentro,I Encuentro Nacional y Cátedra Internacional sobre Intervenciones Psicosociales.,2012-04-30,UNIVERSIDAD CATOLICA LUIS AMIGO,3
01187,007,Eventos Científicos,Otro,Conferencia para padres y madres de familia,2021-04-30,Colegio Santa Maria Del Rosario,3
01188,007,Eventos Científicos,Encuentro,Educación Superior y familia: Diálogos que se construyen,2012-05-31,INSTITUCIÓN UNIVERSITARIA SALAZAR Y HERRERA,3
01189,007,Eventos Científicos,Taller,Festival Buen Comienzo,2012-04-30,ALCALDIA DE MEDELLIN,3
01190,007,Eventos Científicos,Encuentro,Tertulias en torno a la crianza humanizada,2012-04-30,UNIVERSIDAD DE ANTIOQUIA,3
01191,007,Eventos Científicos,Seminario,Bullying o acoso escolar: Una estrategia preventiva entre familia y escuela,2010-10-01,UNIVERSIDAD CATOLICA LUIS AMIGO,3
01192,007,Eventos Científicos,Seminario,FAMILIAS DEL TIEMPO: MEMORIAS Y TRAYECTORIAS EN COLOMBIA,,UNIVERSIDAD CATOLICA LUIS AMIGO,3
01193,007,Eventos Científicos,Seminario,"Familia colombiana en contextos de movilidad. A propósito del desplazamiento forzado y las migraciones internacionales"".",2007-01-02,UNIVERSIDAD CATOLICA LUIS AMIGO,3
01194,007,Eventos Científicos,Otro,"Atlas Ti (Manejo de Datos Cualitativos, apoyado en Software Cualitativo",2006-01-02,UNIVERSIDAD CATOLICA LUIS AMIGO,3
01195,007,Eventos Científicos,Seminario,Retos epistemológicos y metodológicos para el análisis de coyuntura en las Ciencias Sociales,,UNIVERSIDAD DE ANTIOQUIA,3
01196,007,Eventos Científicos,Taller,"Artes y oficios al investigar. Del hacer lo que se sabe, al saber cómo se hace",,UNIVERSIDAD CATOLICA LUIS AMIGO,3
01197,007,Eventos Científicos,Taller,Proyecto de Intervención y Prevención de la Violencia Intrafamiliar de la comuna siete del Municipio de Medellín. Enmarcado dentro del proyecto Desactivación de la Violencia Intrafamiliar,,Fundacion Universitaria Luis Amigó y Municipio de Medellín,3
01198,007,Eventos Científicos,Otro,Diseño de propuestas de prestación de servicios,,UNIVERSIDAD CATOLICA LUIS AMIGO,3
01199,007,Eventos Científicos,Congreso,"Coordinación del Simposio Género, guerra y paz",,,3
01200,007,Eventos Científicos,Encuentro,"VII encuentro de investigadores: ""La ciencia y la tecnología al servicio del Desarrollo Humano y Social",,UNIVERSIDAD CATOLICA LUIS AMIGO,3
01201,007,Eventos Científicos,Encuentro,VII Encuentro nacional de investigadores Fundación Universitaria Luis Amigó,,,3
01202,008,Eventos Científicos,Congreso,Congreso de Estudios Interdisciplinarios del Ambiente y la Sostenibilidad,2024-08-09,UNIVERSIDAD CATOLICA LUIS AMIGO,3
01203,008,Eventos Científicos,Seminario,Seminario Internacional de Investigación Procesos de Gentrificación y Verticalización de la ciudad,2024-04-19,UNIVERSIDAD CATOLICA LUIS AMIGO,3
01204,008,Eventos Científicos,Congreso,VIII CONGRESO INTERNACIONAL DE PSICOLOGÍA FIUC - LO PSICOSOCIAL: COMPRENSIONES EN CONTEXTO,2024-03-22,UNIVERSIDAD CATOLICA LUIS AMIGO,3
01205,008,Eventos Científicos,Congreso,III congreso de Salud Mental y Psiquiatría.,2024-02-17,UNIVERSIDAD CATOLICA LUIS AMIGO,3
01206,008,Eventos Científicos,Congreso,"Tercer Congreso Internacional Psicología, Territorios y Comunidades",2023-11-18,Universidad Nacional Abierta y a Distancia - UNAD,3
01207,008,Eventos Científicos,Encuentro,"XXVI Encuentro Nacional de Investigación, Innovación y Creación Artística y Cultural: Su impacto en la Educación y la Sociedad",2023-09-14,UNIVERSIDAD CATOLICA LUIS AMIGO,3
01208,008,Eventos Científicos,Congreso,Congreso Colombiano de Psicología 2023,2023-08-19,UNIVERSIDAD CATOLICA LUIS AMIGO,3
01209,008,Eventos Científicos,Congreso,"CONGRESO COLOMBIANO DE PSICOLOGÍA. SALUD MENTAL, BIENESTAR Y CONVIVENCIA",2023-08-19,UNIVERSIDAD CATOLICA LUIS AMIGO,3
01210,008,Eventos Científicos,Simposio,"VIII Simpósio Internacional Desigualdades, Direitos e Políticas Públicas: Novos ativismos e protagonistas na reinvenção da solidariedade socia",2022-11-18,Universidade do Vale do Rio dos Sinos - Unisinos,3
01211,008,Eventos Científicos,Congreso,II Congreso Iberoamericano de Salud Mental: Referentes imaginarios circunstanciales en pos pandemia,2022-10-21,UNIVERSIDAD CATOLICA LUIS AMIGO,3
01212,008,Eventos Científicos,Congreso,MULTICONFERENCIA HUMANOS-XXI Un encuentro entre Humanidad y Ciencia,2022-09-30,Corporación Instituto Antioqueño de Investigación,3
01213,008,Eventos Científicos,Encuentro,XXV Encuentro Nacional de Investigación,2022-09-16,UNIVERSIDAD CATOLICA LUIS AMIGO,3
01214,008,Eventos Científicos,Encuentro,"Foro municipal en el marco del mes de la salud mental, El carmen de Viboral.",2022-09-08,UNIVERSIDAD CATOLICA LUIS AMIGO,3
01215,008,Eventos Científicos,Encuentro,XVII Cátedra Mercedes Rodrigo 2022,2022-05-28,UNIVERSIDAD DE PAMPLONA,3
01216,008,Eventos Científicos,Congreso,Congreso Colombiano de Psicología 2021,2021-10-22,Asociación Colombiana de Facultades de Psicología Ascofapsi,3
01217,008,Eventos Científicos,Encuentro,Primer foro de país: Una mirada integral del comportamiento suicida. Una estrategia por la vida.,2021-10-01,UNIVERSIDAD CATOLICA LUIS AMIGO,3
01218,008,Eventos Científicos,Encuentro,XXIV Encuentro Nacional de Investigación (Universidad Católica Luis Amigó),2021-09-10,UNIVERSIDAD CATOLICA LUIS AMIGO,3
01219,008,Eventos Científicos,Encuentro,XXIV Encuentro Nacional de Investigación (Universidad Católica Luis Amigó),2021-09-10,UNIVERSIDAD CATOLICA LUIS AMIGO,3
01220,008,Eventos Científicos,Encuentro,XXIV Encuentro Nacional de Investigación (Universidad Católica Luis Amigó),2021-09-10,UNIVERSIDAD CATOLICA LUIS AMIGO,3
01221,008,Eventos Científicos,Simposio,"Osadías para la Salud Pública Juvenil. Secretaría de la Juventud, Alcaldía de Medellín",2021-08-29,ALCALDIA DE MEDELLIN,3
01222,008,Eventos Científicos,Otro,"IV Bienal Latinoamericana y Caribeña en Primera Infancia, Niñez y Juventud. Desigualdades, Diversidades y Desplazamientos",2021-08-06,FUNDACIÓN CENTRO INTERNACIONAL DE EDUCACIÓN Y DESARROLLO HUMANO-CINDE,3
01223,008,Eventos Científicos,Congreso,"IV Bienal latinoamericana y caribeña en primera infancia, niñez y juventud. Desigualdades, diversidades y desplazamientos",2021-08-06,FUNDACIÓN CENTRO INTERNACIONAL DE EDUCACIÓN Y DESARROLLO HUMANO-CINDE,3
01224,008,Eventos Científicos,Congreso,9° Congreso Internacional de Psicología y Educación (Modalidad Virtual),2021-06-05,Congresos Pi by Psichology Investigation,3
01225,008,Eventos Científicos,Congreso,II Congreso Regional de investigación en Psicología del Eje Cafetero y norte del Valle,2021-05-16,UNIVERSIDAD CATOLICA LUIS AMIGO,3
01226,008,Eventos Científicos,Congreso,II Congreso Regional de Investigaciones en Psicología: Retos y perspectivas en abordajes de problemáticas psicosociales emergentes,2021-04-16,Universidad De Manizales - Umanizales,3
01227,008,Eventos Científicos,Congreso,II Congreso regional en Psicología. Retos y perspectivas en abordajes de problemáticas psicosociales emergentes,2021-04-16,UNIVERSIDAD AUTONOMA DE MANIZALES,3
01228,008,Eventos Científicos,Congreso,II Congreso Regional de Investigaciones en Psicología: Retos y perspectivas en abordajes de problemáticas psicosociales emergentes,2021-04-16,UNIVERSIDAD CATOLICA LUIS AMIGO,3
01229,008,Eventos Científicos,Congreso,Congreso Internacional Cátedra Unesco 2020. Mejoramiento de las Condiciones de Vida de la Población Desplazada y los Retos de la Transición,2020-11-20,UNIVERSIDAD CATOLICA LUIS AMIGO,3
01230,008,Eventos Científicos,Congreso,I Congreso Internacional PsicoActualidad (CIP): Visión Iberoamericana de las Realidades y Desafíos de la Sociedad,2020-11-20,TECNOLOGICO DE ANTIOQUIA INSTITUCION UNIVERSITARIA,3
01231,008,Eventos Científicos,Encuentro,"XIII Encuentro Internacional Pensar el Caos, el Vació y las Complejidades en Educación",2020-11-17,Universidad De Manizales - Umanizales,3
01232,008,Eventos Científicos,Simposio,IV Simposio Nacional de Estudios Literarios. Panel Literatura y Educación en la Diversidad,2020-11-12,UNIVERSIDAD DEL TOLIMA,3
01233,008,Eventos Científicos,Simposio,X Simposio internacional de investigación en educación y ciencias sociales,2020-10-31,Universidad De Manizales - Umanizales,3
01234,008,Eventos Científicos,Encuentro,II Encuentro de la ECSAH,2020-10-23,UNIVERSIDAD NACIONAL ABIERTA Y A DISTANCIA,3
01235,008,Eventos Científicos,Congreso,Semana de la Psicología,2020-10-16,UNIVERSIDAD CATOLICA LUIS AMIGO,3
01236,008,Eventos Científicos,Encuentro,XXIII Encuentro nacional de investigación,2020-10-16,UNIVERSIDAD CATOLICA LUIS AMIGO,3
01237,008,Eventos Científicos,Encuentro,XXII Encuentro Nacional de Investigación,2020-10-16,UNIVERSIDAD CATOLICA LUIS AMIGO,3
01238,008,Eventos Científicos,Otro,XXIII Encuentro Nacional de Investigación,2020-10-16,UNIVERSIDAD CATOLICA LUIS AMIGO,3
01239,008,Eventos Científicos,Encuentro,"XXIII Encuentro Nacional de Investigación, realizado por la Universidad Católica Luis Amigó",2020-10-16,UNIVERSIDAD CATOLICA LUIS AMIGO,3
01240,008,Eventos Científicos,Encuentro,XXIII Encuentro Nacional de Investigación,2020-10-16,UNIVERSIDAD CATOLICA LUIS AMIGO,3
01241,008,Eventos Científicos,Encuentro,XXIII Encuentro Nacional de Investigación,2020-10-16,UNIVERSIDAD CATOLICA LUIS AMIGO,3
01242,008,Eventos Científicos,Encuentro,XXIII Encuentro Nacional de Investigación,2020-10-16,UNIVERSIDAD CATOLICA LUIS AMIGO,3
01243,008,Eventos Científicos,Encuentro,XXIII Encuentro Nacional de Investigación,2020-10-16,UNIVERSIDAD CATOLICA LUIS AMIGO,3
01244,008,Eventos Científicos,Encuentro,XXIII Encuentro Nacional de Investigación,2020-10-16,UNIVERSIDAD CATOLICA LUIS AMIGO,3
01245,008,Eventos Científicos,Encuentro,XXIII ENCUENTRO NACIONAL DE INVESTIGACIÓN,2020-10-16,UNIVERSIDAD CATOLICA LUIS AMIGO,3
01246,008,Eventos Científicos,Seminario,Seminario Latinoamericano: Diálogo de Saberes Para Una Pedagogía Hospitalaria en el Siglo XXI Post-pandemia,2020-10-14,UNIVERSIDAD CATÓLICA DE MANIZALES,3
01247,008,Eventos Científicos,Encuentro,XXIII ECUENTRO NACIONAL DE INVESTIGACIÓN,2020-10-16,UNIVERSIDAD CATOLICA LUIS AMIGO,3
01248,008,Eventos Científicos,Seminario,Seminario Internacional de Investigación Segregación y fragmentación urbana,2020-09-25,Universidad de Guadalajara,3
01249,008,Eventos Científicos,Congreso,IX Coloquio Nacional y VI Internacional de Metodología de la Investigación en Ciencias Sociales: La Cualidad de la Calidad Desafíos y Posibilidades Sociales/Educativas en América Latina Territorios/Cualidades/Interculturalidades,2020-10-08,UNIVERSIDAD CATÓLICA DE MANIZALES,3
01250,008,Eventos Científicos,Encuentro,VI Encuentro Internacional de Pasantías de Investigación (DELFIN),2020-08-05,UNIVERSIDAD CATOLICA LUIS AMIGO,3
01251,008,Eventos Científicos,Seminario,Seminario Tiempo de epidemias en las sociedades de individuos,2020-06-17,UNIVERSIDAD NACIONAL DE COLOMBIA,3
01252,008,Eventos Científicos,Otro,IV Panel de lo psicosocial: vivencias y resistencias en medio de una pandemia,2020-05-15,UNIVERSIDAD CATOLICA LUIS AMIGO,3
01253,008,Eventos Científicos,Simposio,IV Foro de lo Psicosocial: Vivencias y Experiencias de Resistencia en Medio de una Pandemia,2020-05-15,UNIVERSIDAD CATOLICA LUIS AMIGO,3
01254,008,Eventos Científicos,Encuentro,Jornada de Estudios Historiográficos,2020-04-24,UNIVERSIDAD DEL ATLÁNTICO,3
01255,008,Eventos Científicos,Congreso,XI Congreso Internacional de Salud Pública,2019-11-22,UNIVERSIDAD DE ANTIOQUIA,3
01256,008,Eventos Científicos,Encuentro,Lo Psicosocial en los contextos Latinoamericanos,2019-10-26,UNIVERSIDAD CATOLICA LUIS AMIGO,3
01257,008,Eventos Científicos,Seminario,I Coloquio Internacional de Investigación: Los Retos de la Investigación a la Solución de Problemas Sociales,2019-10-21,UNIVERSIDAD CATOLICA LUIS AMIGO,3
01258,008,Eventos Científicos,Congreso,"Congreso Internacional de Investigación Red RIACO 2019, VIII Encuentro de Investigadores y V Encuentro de Semilleros de Investigación: Innovación, Estrategia y Competitividad para el Desarrollo de las Regiones",2019-10-18,UNIVERSIDAD CATOLICA LUIS AMIGO,3
01259,008,Eventos Científicos,Encuentro,XXII Encuentro Nacional de Investigación,2019-10-16,UNIVERSIDAD CATOLICA LUIS AMIGO,3
01260,008,Eventos Científicos,Otro,Semana de la psicología: Fenómenos Psicosociales Contemporáneos,2019-10-11,UNIVERSIDAD CATOLICA LUIS AMIGO,3
01261,008,Eventos Científicos,Encuentro,Foro Municipal sobre Salud Mental en el Suroeste Antioqueño.,2019-10-10,UNIVERSIDAD CATOLICA LUIS AMIGO,3
01262,008,Eventos Científicos,Congreso,"Congreso Nacional de la Cátedra Unesco: Desplazamiento Forzado, Ruptura de los Vínculos Sociales Rotos y Construcción de Políticas Públicas Desde Abajo",2019-10-11,UNIVERSIDAD EXTERNADO DE COLOMBIA,3
01263,008,Eventos Científicos,Congreso,Congreso Internacional Epistemologías del Sur y Ruralidades Latinoamericanas,2019-10-11,UNIVERSIDAD CATOLICA DE ORIENTE,3
01264,008,Eventos Científicos,Congreso,VIII Congreso internacional ALFEPSI. Discursos y prácticas para una formación en psicología latinoamericana culturalmente sensible.,2019-10-05,UNIVERSIDAD COOPERATIVA DE COLOMBIA,3
01265,008,Eventos Científicos,Congreso,Primer Congreso Internacional de Práctica Pedagógica,2019-10-04,UNIVERSIDAD CATOLICA LUIS AMIGO,3
01266,008,Eventos Científicos,Congreso,VIII Congreso internacional ALFEPSI. Discursos y prácticas para una formación en psicología latinoamericana culturalmente sensible.,2019-10-05,UNIVERSIDAD CATOLICA LUIS AMIGO,3
01267,008,Eventos Científicos,Congreso,VIII Congreso internacional ALFEPSI. Discursos y prácticas para una formación en psicología latinoamericana culturalmente sensible.,2019-10-05,UNIVERSIDAD COOPERATIVA DE COLOMBIA,3
01268,008,Eventos Científicos,Congreso,VIII Congreso internacional ALFEPSI. Discursos y prácticas para una formación en psicología latinoamericana culturalmente sensible.,2019-10-05,UNIVERSIDAD COOPERATIVA DE COLOMBIA,3
01269,008,Eventos Científicos,Congreso,Primer Congreso Internacional de Práctica Pedagógica,2019-10-04,UNIVERSIDAD DE CALDAS,3
01270,008,Eventos Científicos,Congreso,XIX Congreso Colombiano de Historia,2019-10-04,Asociación Colombiana de Historiadores,3
01271,008,Eventos Científicos,Congreso,IX Congreso Iberoamericano de Psicología Clínica y de la Salud,2019-09-27,Asociación Psicológica Iberoamericana de Clínica y Salud-APICSA,3
01272,008,Eventos Científicos,Congreso,IX Congreso Iberoamericano de Psicología Clínica y de la Salud,2019-09-27,Asociación Psicológica Iberoamericana de Clínica y Salud-APICSA,3
01273,008,Eventos Científicos,Congreso,Congreso Colombiano de Psicología,2019-09-14,UNIVERSIDAD CATOLICA LUIS AMIGO,3
01274,008,Eventos Científicos,Congreso,Congreso Colombiano de Psicología,2019-09-14,UNIVERSIDAD CATOLICA LUIS AMIGO,3
01275,008,Eventos Científicos,Congreso,Congreso Colombiano de Psicología 2019,2019-09-14,UNIVERSIDAD CATOLICA LUIS AMIGO,3
01276,008,Eventos Científicos,Encuentro,Foro Regional sobre Prevención del Comportamiento Suicida en el Oriente Antioqueño.,2019-09-06,UNIVERSIDAD CATOLICA LUIS AMIGO,3
01277,008,Eventos Científicos,Encuentro,XXII Encuentro Nacional de Investigación,2019-09-06,UNIVERSIDAD CATOLICA LUIS AMIGO,3
01278,008,Eventos Científicos,Encuentro,XXII Encuentro Nacional de Investigación,2019-09-06,UNIVERSIDAD CATOLICA LUIS AMIGO,3
01279,008,Eventos Científicos,Encuentro,"XXII Encuentro nacional de investigación, Universidad Católica Luis Amigó",2019-09-06,UNIVERSIDAD CATOLICA LUIS AMIGO,3
01280,008,Eventos Científicos,Encuentro,XXII Encuentro Nacional de Investigación.,2019-09-06,UNIVERSIDAD CATOLICA LUIS AMIGO,3
01281,008,Eventos Científicos,Encuentro,Encuentro Nacional de Investigación (Universidad Católica Luis Amigó)¿La integralidad formativa: una visión humanista¿,2019-09-06,UNIVERSIDAD CATOLICA LUIS AMIGO,3
01282,008,Eventos Científicos,Congreso,"ARALMA CONGRESO MUNDIAL""INFANCIA SIN VIOLENCIA""",2019-08-23,ARALMA,3
01283,008,Eventos Científicos,Otro,"V coloquio internacional Educación, inclusión y equidad social",2019-06-19,FUNDACIÓN UNIVERSITARIA LOS LIBERTADORES,3
01284,008,Eventos Científicos,Simposio,"VII Coloquio Nacional y V Internacional de Metodología de la Investigación en Ciencias Sociales: Lo Intercultural Como Problema Social / Educativo en America Latina: Territorios, Tiempos, Subjetividades y Naturaleza",2019-05-24,UNIVERSIDAD CATÓLICA DE MANIZALES,3
01285,008,Eventos Científicos,Encuentro,"Encuentro Latinoamericano de Psicología y Práxis transformadoras en lo Terapéutio, Psicosocial, Psicopolítico y Comunitario",2019-05-04,Corporación Cátedra Libre Ignacio Martín Baró,3
01286,008,Eventos Científicos,Encuentro,"Encuentro Latinoamericano de psicología y praxis transformadoras: en lo terapeútico, psicosocial, psicopolítico y comunitario",2019-05-03,UNIVERSIDAD CATOLICA LUIS AMIGO,3
01287,008,Eventos Científicos,Encuentro,Encuentro Latinoamericano de Psicología y Práxis Transformadoras,2019-10-04,Corporación Cátedra Libre Ignacio Martín Baró,3
01288,008,Eventos Científicos,Encuentro,"Encuentro Latinoamericano de Psicologìa y pràxis transformadoras en lo terapeutico, psicosocial, psicopolìtico y comunitario",2019-05-04,UNIVERSIDAD CATOLICA LUIS AMIGO,3
01289,008,Eventos Científicos,Encuentro,"Encuentro Latinoamericano de Psicologìa y pràxis transformadoras en lo terapeutico, psicosocial, psicopolìtico y comunitario",2019-05-04,UNIVERSIDAD CATOLICA LUIS AMIGO,3
01290,008,Eventos Científicos,Encuentro,"Encuentro latinoamericano de psicología y práxis transformadoras en lo terapeútico, psicosocial, psicopolítico y comunitario",2019-05-04,Corporación Cátedra Libre Ignacio Martín Baró,3
01291,008,Eventos Científicos,Encuentro,"Encuentro Latinoamericano de Psicología y praxis transformadoras en lo terapéutico, psicosocial, psicopolítico y comunitario",2019-05-04,Corporación Cátedra Libre Ignacio Martín Baró,3
01292,008,Eventos Científicos,Congreso,1er Congreso Latinoamericano de Documentación y RevitalizacióN De Lenguas Nativas,2019-04-26,UNIVERSIDAD CATOLICA LUIS AMIGO,3
01293,008,Eventos Científicos,Taller,Catedra abierta UdeA.,2019-04-04,UNIVERSIDAD CATOLICA LUIS AMIGO,3
01294,008,Eventos Científicos,Encuentro,VIII Encuentro Internacional de historia oral y memorias,2019-04-06,UNIVERSIDAD CATOLICA LUIS AMIGO,3
01295,008,Eventos Científicos,Encuentro,Ciclo académico Día-Logos,2019-04-01,UNIVERSIDAD DE ANTIOQUIA,3
01296,008,Eventos Científicos,Encuentro,VII Encuentro Iberoamericano de Historia de la Psiquiatría,2018-12-07,UNIVERSIDAD DE ANTIOQUIA,3
01297,008,Eventos Científicos,Encuentro,VII Encuentro Iberoamericano de Historia de la Psiquiatría,2018-12-07,UNIVERSIDAD DE ANTIOQUIA,3
01298,008,Eventos Científicos,Congreso,"VIII Conferencia Latinoamericana y Caribeña de Ciencias Sociales: luchas por la igualdad, la justicia social y la democracia en un mundo Turbulento.",2018-11-23,Consejo Latinoamericano de Ciencias Sociales - CLACSO,3
01299,008,Eventos Científicos,Congreso,Primer Congreso Internacional de Ciencias Humanas y Sociales: Situación actual y desafíos de la educación inclusiva,2018-11-10,Corporación Universitaria Minuto De Dios - Sede Bello,3
01300,008,Eventos Científicos,Congreso,1er Congreso Internacional de Ciencias Humanas y Sociales: Situación Actual y Desafíos de la Educación Inclusiva,2018-11-10,Corporación Universitaria Minuto De Dios - Sede Bello,3
01301,008,Eventos Científicos,Congreso,"Tercer Congreso Internacional de Pedagogía Amigoniana, ¿Perspectivas y desafíos en el Siglo XXI""",2018-11-10,UNIVERSIDAD CATOLICA LUIS AMIGO,3
01302,008,Eventos Científicos,Encuentro,III Encuentro Internacional de Pedagogía Amigoniana,2018-11-09,UNIVERSIDAD CATOLICA LUIS AMIGO,3
01303,008,Eventos Científicos,Encuentro,III Encuentro latinoamericano de investigadores sobre cuerpos y corporalidades en las culturas,2018-11-09,UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO,3
01304,008,Eventos Científicos,Congreso,II Congreso Internacional Laura Montoya Upegui,2018-11-02,UNIVERSIDAD DE ANTIOQUIA,3
01305,008,Eventos Científicos,Encuentro,1 Encuentro Nacional de Investigación sobre el Pueblo Misak.,2018-10-28,UNIVERSIDAD CATOLICA LUIS AMIGO,3
01306,008,Eventos Científicos,Seminario,"""Lo dialógico como posibilidad para la reconciliación social""",2018-10-25,UNIVERSIDAD CATOLICA LUIS AMIGO,3
01307,008,Eventos Científicos,Seminario,Seminario Taller de Infancias y Adolescencias,2018-10-20,UNIVERSIDAD DEL TOLIMA,3
01308,008,Eventos Científicos,Seminario,Seminario Taller de Infancias y Adolescencias,2018-10-20,UNIVERSIDAD DEL TOLIMA,3
01309,008,Eventos Científicos,Encuentro,XXI Encuentro Nacional de Investigación,2018-09-07,UNIVERSIDAD CATOLICA LUIS AMIGO,3
01310,008,Eventos Científicos,Encuentro,"XXI Encuentro Nacional de Investigación (Universidad Católica Luis Amigó). ¿Ciencia, Sociedad e Innovación¿",2018-09-08,UNIVERSIDAD CATOLICA LUIS AMIGO,3
01311,008,Eventos Científicos,Encuentro,Encuentro Nacional de Investigación (Universidad Católica Luis Amigó),2018-09-07,UNIVERSIDAD CATOLICA LUIS AMIGO,3
01312,008,Eventos Científicos,Encuentro,XXI Encuentro Nacional de Investigaciones,2018-09-08,UNIVERSIDAD CATOLICA LUIS AMIGO,3
01313,008,Eventos Científicos,Otro,III Bienal Latinoaméricana y caribeña de infancias y juventudes,2018-08-03,UNIVERSIDAD CATOLICA LUIS AMIGO,3
01314,008,Eventos Científicos,Otro,III Bienal Latinoaméricana y caribeña de infancias y juventudes,2018-08-03,UNIVERSIDAD CATOLICA LUIS AMIGO,3
01315,008,Eventos Científicos,Congreso,"III BIENAL LATINOAMERICANA Y CARIBEÑA EN INFANCIAS Y JUVENTUDES: DESIGUALDADES, DESAFÍOS A LA DEMOCRACIA, MEMORIAS Y RE-EXISTENCIAS",2018-08-03,FUNDACIÓN CENTRO INTERNACIONAL DE EDUCACIÓN Y DESARROLLO HUMANO-CINDE,3
