id,id_grupo,categoria,tipo_producto,titulo,pais,revista,ano,autores,tipologia
00566,012,Otros artículos publicados,Columna de opinión,"La sociedad de lo igual, la política y el político",Colombia,Periodico El Colombiano,2024,JORGE ANDRES RICO ZAPATA,1
00567,012,Otros artículos publicados,Revista de divulgación,Prácticas pedagógicas y responsabilidad social universitaria. Reflexiones pedagógicas y didácticas para el campo de educación superior,Venezuela,RED DE INVESTIGACIÓN EDUCATIVA (REDINE),2024,DEYBIS ZAPATA CORREA,1
00568,012,Otros artículos publicados,Revista de divulgación,Responsabilidad Social Universitaria en la era digital: Análisis de contenidos web de las universidades pertenecientes a la Red de Universidades Católicas de Colombia,Paraguay,Revista LATAM. Revista Latinoamericana de Ciencias Sociales y Humanidades,2024,DEYBIS ZAPATA CORREA,1
00569,012,Otros artículos publicados,Columna de opinión,Petro debe respetar las instituciones militar y policial,Colombia,Periodico El Colombiano,2024,JORGE ANDRES RICO ZAPATA,1
00570,012,Otros artículos publicados,Carta al editor,Salud mental positiva ocupacional para las organizaciones colombianas,Colombia,CIENCIA Y ACADEMIA,2023,CARLOS ANDRES TREJOS GIL,1
00571,012,Otros artículos publicados,Revista de divulgación,Brecha digital: una revisión de literatura en español,Ecuador,Tsafiqui,2022,"CARLOS ARANGO LOPERA, MARIA CATALINA CRUZ GONZALEZ, DANIELA GONZALEZ GARCIA, MARTIN FERNANDO DELGADO HENAO",1
00572,012,Otros artículos publicados,Revista de divulgación,Formación de investigadores en pregrado. Semillero de investigación comunicación digital y ciberculturas,Colombia,CIENCIA Y ACADEMIA,2022,"CARLOS ANDRES TREJOS GIL, MARIA CECILIA GONZALEZ CALLEJAS",1
00573,012,Otros artículos publicados,Revista de divulgación,"Investigación y creación. Museo Cámara de Maravillas, creación digital interactiva a partir de documentos de archivo",Colombia,Encuentro Nacional De Investigación Memorias,2022,CARLOS SUAREZ QUICENO,1
00574,012,Otros artículos publicados,Periódico de noticias,Hay más razones para la vida y es la vida misma,Colombia,Periódico Sextante - Facultad De Comunicación Social Y Publicidad - Fundación Universitaria Luis Amigó,2019,MARCOS VEGA SENA,1
00575,012,Otros artículos publicados,Periódico de noticias,La radio y la comprensión cultural: conocer las músicas andinas de la contemporaneidad,Colombia,Folios,2019,MARCOS VEGA SENA,1
00576,012,Otros artículos publicados,Periódico de noticias,Los 80 de la Gota fría,Colombia,Porro y Folclor,2018,MARCOS VEGA SENA,1
00577,012,Otros artículos publicados,Revista de divulgación,A 30 años de la partida de Juan Guillermo Rúa,Colombia,Porro y Folclor,2018,MARCOS VEGA SENA,1
00578,012,Otros artículos publicados,Revista de divulgación,Abraham Núñez Narváez: el último de Los Corraleros,Colombia,Porro y Folclor,2018,MARCOS VEGA SENA,1
00579,012,Otros artículos publicados,Periódico de noticias,Comunicación alternativa y la Medellín por descubrir,Colombia,Periódico Sextante - Facultad De Comunicación Social Y Publicidad - Fundación Universitaria Luis Amigó,2018,ANCIZAR VARGAS LEON,1
00580,012,Otros artículos publicados,Revista de divulgación,La oralidad digital como práctica lectora,Colombia,Encuentro Nacional De Investigación Memorias,2018,"CARLOS SUAREZ QUICENO, WILSON CASTANO MUNOZ",1
00581,012,Otros artículos publicados,Revista de divulgación,"New media ecology, branding digital e industria publicitaria. Convergencias y entornos disruptivos",Colombia,Encuentro Nacional De Investigación Memorias,2018,EDWIN ANDRES SEPULVEDA CARDONA,1
00582,012,Otros artículos publicados,Revista de divulgación,Apuntes para un estudio de cibermedios aplicado a editoriales universitarias,Colombia,Encuentro Nacional De Investigación Memorias,2018,EDWIN ANDRES SEPULVEDA CARDONA,1
00583,012,Otros artículos publicados,Periódico de noticias,Cultura ciudadana para la sostenibilidad,Colombia,Periódico Sextante - Facultad De Comunicación Social Y Publicidad - Fundación Universitaria Luis Amigó,2018,ANCIZAR VARGAS LEON,1
00584,012,Otros artículos publicados,Periódico de noticias,Memoria y sociedad en tiempos de trznsición,Colombia,Periódico Sextante - Facultad De Comunicación Social Y Publicidad - Fundación Universitaria Luis Amigó,2017,ANCIZAR VARGAS LEON,1
00585,012,Otros artículos publicados,Periódico de noticias,Los modelos pedagógicos como estructura para el desarrollo de campañas publicitarias de orden social y comercial,Argentina,Actas  De Diseño,2017,RAFAEL VARGAS CANO,1
00586,012,Otros artículos publicados,Revista de divulgación,E-Salud una ventana abierta a la prevención de las adicciones,Colombia,Cimted corporacion Corporación CIMTED Sede en Medellín,,"EDWIN ANDRES SEPULVEDA CARDONA, SANDRA MILENA RESTREPO ESCOBAR",1
00587,012,Otros artículos publicados,Revista de divulgación,E-Salud una ventana abierta a la prevención de las adicciones,Colombia,MEMORIAS CIMTED,2017,"EDWIN ANDRES SEPULVEDA CARDONA, SANDRA MILENA RESTREPO ESCOBAR",1
00588,012,Otros artículos publicados,Periódico de noticias,Los modelos pedagógicos como estructura para el desarrollo de campañas publicitarias de orden social y comercial,Argentina,Actas  De Diseño,2017,RAFAEL VARGAS CANO,1
00589,012,Otros artículos publicados,Revista de divulgación,Transmedia e intertextualidades: apuntes para la formación de competencias narrativas,España,Revista Internacional de Cultura Visual,2017,"CARLOS SUAREZ QUICENO, EDWIN ANDRES SEPULVEDA CARDONA",1
00590,012,Otros artículos publicados,Revista de divulgación,TRANSMEDIA E INTERTEXTUALIDADES: apuntes para la formación de competencias narrativas,España,Revista Internacional de Cultura Visual,2017,"EDWIN ANDRES SEPULVEDA CARDONA, CARLOS SUAREZ QUICENO",1
00591,012,Otros artículos publicados,Periódico de noticias,Medellín mediadora y creativa,Colombia,Periódico Sextante - Facultad De Comunicación Social Y Publicidad - Fundación Universitaria Luis Amigó,2017,ANCIZAR VARGAS LEON,1
00592,012,Otros artículos publicados,Periódico de noticias,Sociedad incluyente en tiempos de transformación,Colombia,Periódico Sextante - Facultad De Comunicación Social Y Publicidad - Fundación Universitaria Luis Amigó,2016,ANCIZAR VARGAS LEON,1
00593,012,Otros artículos publicados,Revista de divulgación,Apuntes desde el diseño de experiencias de lectura para la producción de libros digitales en Colombia,Colombia,Encuentro Nacional De Investigación Memorias,2016,"CARLOS SUAREZ QUICENO, EDWIN ANDRES SEPULVEDA CARDONA",1
00594,012,Otros artículos publicados,Revista de divulgación,Apuntes desde el diseño de experiencias de lectura para la producción de libros digitales en Colombia,Colombia,Encuentro Nacional De Investigación Memorias,2016,EDWIN ANDRES SEPULVEDA CARDONA,1
00595,012,Otros artículos publicados,Revista de divulgación,Narraciones transmedia en cinco tuits: del aula de clase al impacto de los medios sociales,Colombia,Encuentro Nacional De Investigación Memorias,2016,EDWIN ANDRES SEPULVEDA CARDONA,1
00596,012,Otros artículos publicados,Revista de divulgación,"Transmedia literacy, medios y sujetos en formación",Colombia,Encuentro Nacional De Investigación Memorias,2015,EDWIN ANDRES SEPULVEDA CARDONA,1
00597,012,Otros artículos publicados,Revista de divulgación,Remediación digital del texto impreso y andamiaje instruccional para propiciar experiencias de lectura en pantalla,Colombia,Bibliotic Repositorio Institucional,2015,CARLOS SUAREZ QUICENO,1
00598,012,Otros artículos publicados,Revista de divulgación,Libros digitales e interactivos: el lector y el lectoespectador,Colombia,Bibliotic Repositorio Institucional,2014,EDWIN ANDRES SEPULVEDA CARDONA,1
00599,012,Otros artículos publicados,Revista de divulgación,Literacidad electrónica en dispositivos móviles e inclusión de dispositivos en bibliotecas,Colombia,Bibliotic Repositorio Institucional,2014,EDWIN ANDRES SEPULVEDA CARDONA,1
00600,012,Otros artículos publicados,Revista de divulgación,Fórmula inmortal: juego interactivo de texto orientado al desarrollo de la comprensión de lectura,Colombia,Revista Digital Estado Del Arte De La Informática En Colombia Ribie-Col No 3,2145,CARLOS SUAREZ QUICENO,1
00601,012,Otros artículos publicados,Revista de divulgación,"Escritura, relatos interactivos y mediación de software",Colombia,Revista Digital Estado Del Arte De La Informática En Colombia Ribie-Col No 3,2145,EDWIN ANDRES SEPULVEDA CARDONA,1
00602,012,Otros artículos publicados,Revista de divulgación,Los Objetos Virtuales de Aprendizaje (Videotutoriales) aplicados a espacios b-learning en programas académicos de Comunicación Social y Publicidad.,Colombia,Revista Digital Estado Del Arte De La Informática En Colombia Ribie-Col No 3,2145,EDWIN ANDRES SEPULVEDA CARDONA,1
00603,012,Otros artículos publicados,Revista de divulgación,"Escritura, relatos interactivos y mediación de software",Colombia,Revista Digital Estado Del Arte De La Informática En Colombia Ribie-Col No 3,2145,"CARLOS SUAREZ QUICENO, EDWIN ANDRES SEPULVEDA CARDONA",1
00604,012,Otros artículos publicados,Revista de divulgación,Proyecto mediación en la escritura a través de software,Colombia,RedLecturas:  Un espacio para la lectura y el diálogo razonado,2011,EDWIN ANDRES SEPULVEDA CARDONA,1
00605,012,Otros artículos publicados,Revista de divulgación,Hacia las competencias humanas,Colombia,Afacom - Memorias De Los Encuentros Regionales 2011,2011,ANCIZAR VARGAS LEON,1
00606,012,Otros artículos publicados,Revista de divulgación,Marcas de los clanes wayuu: lotería bilingüe,Colombia,Entretextos / Universidad De La Guajira. Facultad Ciencias De La Educación,2008,CARLOS SUAREZ QUICENO,1
00607,012,Otros artículos publicados,Periódico de noticias,Interrogantes sobre el cine y las vanguardias artísticas.,Colombia,Imaginario. Suplemento Literario Del Periódico El Mundo,2008,PAOLO ANTONIO VILLALBA STORTI,1
00608,012,Otros artículos publicados,Periódico de noticias,Lo bello y lo feo en el arte,Colombia,Imaginario. Suplemento Literario Del Periódico El Mundo,2008,PAOLO ANTONIO VILLALBA STORTI,1
00609,012,Otros artículos publicados,Periódico de noticias,Reflexión sobre la estética en el teatro contemporáneo.,Colombia,Imaginario. Suplemento Literario Del Periódico El Mundo,2008,PAOLO ANTONIO VILLALBA STORTI,1
00610,012,Otros artículos publicados,Periódico de noticias,Encuentro entre las artes escénicas y plásticas.,Colombia,Imaginario. Suplemento Literario Del Periódico El Mundo,2008,PAOLO ANTONIO VILLALBA STORTI,1
00611,012,Otros artículos publicados,Periódico de noticias,"Norman Mailer, un inmortal de las letras.",Colombia,Imaginario. Suplemento Literario Del Periódico El Mundo,2007,PAOLO ANTONIO VILLALBA STORTI,1
00612,012,Otros artículos publicados,Periódico de noticias,Anarquismo en el arte contemporáneo.,Colombia,Imaginario. Suplemento Literario Del Periódico El Mundo,2007,PAOLO ANTONIO VILLALBA STORTI,1
00613,012,Otros artículos publicados,Periódico de noticias,Artistas plasticos objetuales en Antioquia,Colombia,Imaginario. Suplemento Literario Del Periódico El Mundo,2007,PAOLO ANTONIO VILLALBA STORTI,1
00614,012,Otros artículos publicados,Periódico de noticias,Ciudad dispersa y de fragmentos,Colombia,Imaginario. Suplemento Literario Del Periódico El Mundo,2007,PAOLO ANTONIO VILLALBA STORTI,1
00615,012,Otros artículos publicados,Periódico de noticias,Discusión sobre el estado del arte en Antioquia,Colombia,Imaginario. Suplemento Literario Del Periódico El Mundo,2007,PAOLO ANTONIO VILLALBA STORTI,1
00616,012,Otros artículos publicados,Periódico de noticias,Toda una experiencia visual y sonora,Colombia,Imaginario. Suplemento Literario Del Periódico El Mundo,2007,PAOLO ANTONIO VILLALBA STORTI,1
00617,012,Otros artículos publicados,Periódico de noticias,"Marilyn Manson, un artista contemporáneo",Colombia,Imaginario. Suplemento Literario Del Periódico El Mundo,2007,PAOLO ANTONIO VILLALBA STORTI,1
00618,012,Otros artículos publicados,Revista de divulgación,Una reconfiguración de la educación,Colombia,Revista Pedagógica Escuela Normal Superior Antioqueña Ensa,2006,EDWIN ANDRES SEPULVEDA CARDONA,1
00619,013,Otros artículos publicados,Revista de divulgación,La doctrina neopentecostal de la batalla espiritual.,Colombia,ARGUMENTA BÍBLICA THEOLOGICA. Revista de Teología y Estudios Bíblicos,2025,JUAN SEBASTIAN HERNANDEZ VALENCIA,1
00620,013,Otros artículos publicados,Revista de divulgación,Jesús histórico y cristología latinoamericana. Revisión de publicaciones de alto impacto,Colombia,Encuentro Nacional De Investigación Memorias,2024,"MANUEL DAVID GOMEZ ERAZO, JUAN SEBASTIAN HERNANDEZ VALENCIA",1
00621,013,Otros artículos publicados,Revista de divulgación,La escritura del espacio en blanco: los márgenes,Colombia,Poiésis: Revista Electrónica de Psicología Social,2024,PALOMA MARIN ESCOBAR,1
00622,013,Otros artículos publicados,Revista de divulgación,"Afuera hay sol, yo me visto de cenizas. Reflexiones sobre el sentido del símbolo",Colombia,Camino. Revista de Pensamiento Bíblico,2024,MANUEL DAVID GOMEZ ERAZO,1
00623,013,Otros artículos publicados,Revista de divulgación,"El יצר הרע en Pablo y en Evagrio: Origen, influencias y modificaciones",Colombia,ARGUMENTA BÍBLICA THEOLOGICA. Revista de Teología y Estudios Bíblicos,2024,JUAN SEBASTIAN HERNANDEZ VALENCIA,1
00624,013,Otros artículos publicados,Revista de divulgación,Jesús histórico y cristología latinoamericana: revisión de publicaciones de acto impacto,Colombia,Encuentro Nacional De Investigación Memorias,2024,"MANUEL DAVID GOMEZ ERAZO, JUAN SEBASTIAN HERNANDEZ VALENCIA",1
00625,013,Otros artículos publicados,Revista de divulgación,"Revisitando die Mitte der Zeit, de Hans Conzelmann.",Colombia,Argumenta Biblica Theologica,2022,JUAN SEBASTIAN HERNANDEZ VALENCIA,1
00626,013,Otros artículos publicados,Revista de divulgación,Macroconcepts in Edgar Morin¿s Thought: Need and Function,Colombia,Philosophy International Journal,2022,LINA MARCELA DE LA MILAGROSA CADAVID RAMIREZ,1
00627,013,Otros artículos publicados,Revista de divulgación,Proyecto Descartes: cognición y didáctica en la creación de contenido digital,España,Revista Digital Red Descartes,2022,DAVID OSWALDO ZAPATA TAMAYO,1
00628,013,Otros artículos publicados,Revista de divulgación,La teología natural de la tradición metafísica milesia,Colombia,ARGUMENTA BÍBLICA THEOLOGICA. Revista de Teología y Estudios Bíblicos,2022,JUAN SEBASTIAN HERNANDEZ VALENCIA,1
00629,013,Otros artículos publicados,Revista de divulgación,"Anotaciones a Sir 24,45 (Vg-VL) y su relación con tradiciones apocalípticas judías",Colombia,Caritas Veritas,2022,JUAN SEBASTIAN HERNANDEZ VALENCIA,1
00630,013,Otros artículos publicados,Revista de divulgación,Poesía y hermenéutica: Construcción de un marco estético para la interpretación literaria de la Biblia,Costa Rica,Vida Y Pensamiento,2022,JUAN ESTEBAN LONDONO BETANCUR,1
00631,013,Otros artículos publicados,Revista de divulgación,"Análisis de la estructura, composición y teología del Salmo 29.",Colombia,ARGUMENTA BÍBLICA THEOLOGICA. Revista de Teología y Estudios Bíblicos,2021,JUAN SEBASTIAN HERNANDEZ VALENCIA,1
00632,013,Otros artículos publicados,Revista de divulgación,Originalidad hebrea para el quehacer teológico,Colombia,ARGUMENTA BÍBLICA THEOLOGICA. Revista de Teología y Estudios Bíblicos,2021,MANUEL DAVID GOMEZ ERAZO,1
00633,013,Otros artículos publicados,Revista de divulgación,"En las puertas del templo los pobres cantan Liturgias de la Paz y el conflicto desde Mt 21,12-17",Colombia,ARGUMENTA BÍBLICA THEOLOGICA. Revista de Teología y Estudios Bíblicos,2020,MANUEL DAVID GOMEZ ERAZO,1
00634,013,Otros artículos publicados,Revista de divulgación,Dios: entre la mística y la poesía,Costa Rica,Vida Y Pensamiento,2020,JUAN ESTEBAN LONDONO BETANCUR,1
00635,013,Otros artículos publicados,Revista de divulgación,En tiempos como estos no hay cosa más práctica que la teología,Colombia,Camino. Revista De Pensamiento Biblico,2018,MANUEL DAVID GOMEZ ERAZO,1
00636,013,Otros artículos publicados,Revista de divulgación,Una justicia inspiradora,Colombia,Camino. Revista De Pensamiento Biblico,2018,MANUEL DAVID GOMEZ ERAZO,1
00637,013,Otros artículos publicados,Revista de divulgación,El tiempo de la escritura,Colombia,Poiésis: Revista Electrónica de Psicología Social,2018,"KELLY VARGAS GARCIA, ALEXANDER RODRIGUEZ BUSTAMANTE, ANA LUCIA CEBALLOS DUQUE",1
00638,013,Otros artículos publicados,Revista de divulgación,Volvemos al camino,Colombia,Camino. Revista De Pensamiento Biblico,2018,MANUEL DAVID GOMEZ ERAZO,1
00639,013,Otros artículos publicados,Revista de divulgación,"Ser mujer y madre. Dolor, género y experiencia teologal en el caso de Christine Collins",Colombia,Camino. Revista De Pensamiento Biblico,2018,MANUEL DAVID GOMEZ ERAZO,1
00640,013,Otros artículos publicados,Revista de divulgación,La doctrina iglesia y la promoción integral del ser humano y sus relaciones con la naturaleza,Colombia,Revista Universidad Católica Luis Amigó,2017,JONNY ALEXANDER GARCIA ECHEVERRI,1
00641,013,Otros artículos publicados,Revista de divulgación,Carta al subterráneo de Medellín: ¿Mancha negra y furia o jugada maestra¿ de Víctor Raúl Jaramillo Restrepo,Colombia,La Vicentina,2017,DAVID ESTEBAN ZULUAGA MESA,1
00642,013,Otros artículos publicados,Revista de divulgación,Novalis y la transfiguración del mundo. Genio y Naturaleza en el Romanticismo alemán,Colombia,El Fogón De Descartes,2016,CARLOS ANDRES GALLEGO ARROYAVE,1
00643,013,Otros artículos publicados,Revista de divulgación,Poética hegeliana: la poesía como expresión del espíritu en sí mismo y el papel del poeta,Colombia,Versiones,2016,YULIETH ESTEFANIA RUIZ PULGARIN,1
00644,013,Otros artículos publicados,Revista de divulgación,Acusación a la tragedia euripidea en la parábasis de Las Ranas de Aristófanes,Colombia,Revista Filosófica  Y Literaria Cazamoscas,2015,CARLOS ANDRES GALLEGO ARROYAVE,1
00645,013,Otros artículos publicados,Revista de divulgación,"Poesía, Naturaleza y genio artístico: entre la Grecia clásica y el Romanticismo alemán",Colombia,Cuadrante Phi,2015,CARLOS ANDRES GALLEGO ARROYAVE,1
00646,013,Otros artículos publicados,Revista de divulgación,Aristófanes y el ocaso de una ideología,Chile,Revista Zétesis,2015,CARLOS ANDRES GALLEGO ARROYAVE,1
00647,013,Otros artículos publicados,Revista de divulgación,Filosofía y literatura: El río del tiempo de Fernando Vallejo,Colombia,(0123-9864) Revista Fundación Universitaria Luis Amigó,2014,ANDRES ALFREDO CASTRILLON CASTRILLON,1
00648,013,Otros artículos publicados,Revista de divulgación,El mundial de fútbol bajo la mirada de un creyente,Colombia,Vida Nueva Colombia,2014,JONATHAN ANDRES RUA PENAGOS,1
00649,013,Otros artículos publicados,Revista de divulgación,Supervivencia del pensamiento Mesoamericano: legado histórico de la expresión Náhuatl,Colombia,El Fogón De Descartes,2014,PALOMA MARIN ESCOBAR,1
00650,013,Otros artículos publicados,Revista de divulgación,La Educación Física y el Deporte en Colombia: Un diálogo entre la religión y la pedagogía en los inicios del siglo XX,Colombia,Revista Universitaria Luis Amigó,2014,"JONATHAN ANDRES RUA PENAGOS, JESUS MARIA PINILLOS GARCIA",1
00651,013,Otros artículos publicados,Revista de divulgación,La importancia del ocio y el descanso en la vida del cristiano,Colombia,Revista Renovación,2014,JONATHAN ANDRES RUA PENAGOS,1
00652,013,Otros artículos publicados,Revista de divulgación,¿Qué es el amor platónico? El paso de la química del amor al eros filosófico,Colombia,Poiésis: Revista Electrónica de Psicología Social,2013,JONATHAN ANDRES RUA PENAGOS,1
00653,013,Otros artículos publicados,Revista de divulgación,Maltrato infantil en el contexto deportivo: un dilema social,Colombia,VIREF REVISTA DE EDUCACION FISICA,2013,JONATHAN ANDRES RUA PENAGOS,1
00654,013,Otros artículos publicados,Revista de divulgación,La palabra detonante,Colombia,Cuadernos De Formación Avanzada,2002,"VICTOR RAUL JARAMILLO RESTREPO, ALEXIS VELEZ, ARMANDO VELASQUEZ, HUGO URREGO, OSCAR FERNANDO ACEVEDO",1
00655,014,Otros artículos publicados,Revista de divulgación,Desafíos y oportunidades de la contabilidad con el desarrollo de la inteligencia artificial y la automatización,Argentina,Proyecciones,2025,CANDY LORENA CHAMORRO GONZALEZ,1
00656,014,Otros artículos publicados,Revista de divulgación,Sistema Inteligente Aplicado al Reciclaje de Residuos Electrónicos con Big Data e IoT: Estudio de caso en empresas recicladoras de Medellín,Cuba,SANTIAGO,2025,LUIS CARLOS QUINTERO BOTERO,1
00657,014,Otros artículos publicados,Revista de divulgación,Un inventario sobre los estudios de ética contable en Colombia,Argentina,Revista proyecciones,2024,"CANDY LORENA CHAMORRO GONZALEZ, MARIA VICTORIA AGUDELO VARGAS",1
00658,014,Otros artículos publicados,Revista de divulgación,"Modelo OSTASA para la gestión del impuesto predial en la Municipalidad Provincial de Chota, Perú",Perú,Revista Multidisciplinaria Pakamuros,2023,"SOL BEATRIZ VELEZ ESCOBAR, CARLOS ALBERTO BOTERO CHICA",1
00659,014,Otros artículos publicados,Revista de divulgación,Efectos que ha generado en el proceso formativo contable mediado por la virtualidad a causa del Covid-19: estudio de caso de la Universidad Católica Luis Amigó,Colombia,Revista Cies,2023,FARLEY SARY ROJAS RESTREPO,1
00660,014,Otros artículos publicados,Periódico de noticias,Una reflexión sobre los códigos de conducta del Contador Público colombiano,Chile,Revista Summa de Arithmetica N,2022,LEIDY PATRICIA RODRIGUEZ PINEROS,1
00661,014,Otros artículos publicados,Revista de divulgación,El ordenamiento jurídico como garantía de seguridad y confianza en el sistema tributario colombiano,Colombia,Visión Contable,2022,"LUZ MERY ORTIZ SANCHEZ, RUBY STELLA CABRERA JARAMILLO, ELIANA ANDREA PEREZ ARIAS, YURANNY PAOLA OROZCO CATANO",1
00662,014,Otros artículos publicados,Revista de divulgación,Una aproximación reflexiva en las Firmas de Auditoría respecto a la proyección y progresión jerárquica de los profesionales contables,Chile,Revista Summa de Arithmetica N,2022,"CANDY LORENA CHAMORRO GONZALEZ, KATHERINE RESTREPO QUINTERO, TATIANA MARCELA GONZALEZ ROJAS",1
00663,014,Otros artículos publicados,Revista de divulgación,Incidencia y percepción de la carga fiscal en Colombia. Análisis por categoría de contribuyentes,Colombia,SUMMA. Revista disciplinaria en ciencias económicas y sociales,2020,RUBY STELLA CABRERA JARAMILLO,1
00664,014,Otros artículos publicados,Revista de divulgación,La teoría fundamentada como método de investigación para el desarrollo de la educación contable,Colombia,Visión Contable,2020,LUZ MERY ORTIZ SANCHEZ,1
00665,014,Otros artículos publicados,Revista de divulgación,El control interno de los inventarios:su incidencia en la gestión financiera de ¿Due Amici Pizzería,Colombia,Revista Activos,2020,CANDY LORENA CHAMORRO GONZALEZ,1
00666,014,Otros artículos publicados,Revista de divulgación,Procesos de gestión: edificios sostenibles vs. edificios tradicionales,Colombia,Revista Activos,2020,CANDY LORENA CHAMORRO GONZALEZ,1
00667,014,Otros artículos publicados,Revista de divulgación,La investigación formativa en programas de contaduría: el caso de la Universidad de Antioquia,Colombia,Visión Contable,2019,CARLOS EDUARDO CASTANO RIOS,1
00668,014,Otros artículos publicados,Revista de divulgación,"Coworking Aula invertida¿ Participación interdisciplinaria para la construcción colectiva de soluciones, desde la perspectiva del paciente, experiencia vivencial en el congreso internacional de ciencia, tecnología e innovación, al servicios del desarrollo territorial, Medellín 2019",Colombia,Ciencia,2539,PAULA ANDREA USQUIANO YEPES,1
00669,014,Otros artículos publicados,Revista de divulgación,Transport economics and sustainable development in Ukraine,Ucrania,MARKETING AND MANAGEMENT OF INNOVATIONS,2019,CANDY LORENA CHAMORRO GONZALEZ,1
00670,014,Otros artículos publicados,Revista de divulgación,"Relaciones entre proyecto de vida y organizaciones: una mirada metafórica desde la planeación, la formación y la contabilidad",Colombia,SCIENCE OF HUMAN ACTION,2019,"ANA MARIA ZAPATA MEJIA, JUAN CARLOS AGUDELO RESTREPO, JULIAN ESTEBAN FLOREZ CORREA, CARLOS EDUARDO CASTANO RIOS",1
00671,014,Otros artículos publicados,Revista de divulgación,El efecto de la obtención del título de pregrado en el ingreso económico: el caso de los graduados de la Universidad Católica Luis Amigó,Colombia,SCIENCE OF HUMAN ACTION,2019,LUZ MERY ORTIZ SANCHEZ,1
00672,014,Otros artículos publicados,Revista de divulgación,LA VALORACIÓN DE LOS RECURSOS NATURALES EN LA DISCUSIÓN PARADIGMÀTICA EN CONTABILIDAD,Colombia,Face: Revista De La Facultad De Ciencias Económicas Y Empresariales De La Universidad De Pamplona,2018,CARLOS ALBERTO MUNOZ RESTREPO,1
00673,014,Otros artículos publicados,Revista de divulgación,La valoración de los recursos naturales en la discusión paradigmàtica en contabilidad,Colombia,Face: Revista De La Facultad De Ciencias Económicas Y Empresariales De La Universidad De Pamplona,2018,ALBA LUCIA GOMEZ RAMIREZ,1
00674,014,Otros artículos publicados,Revista de divulgación,LA VALORACIÓN DE LOS RECURSOS NATURALES EN LA DISCUSIÓN PARADIGMÀTICA EN CONTABILIDAD,Colombia,Face: Revista De La Facultad De Ciencias Económicas Y Empresariales De La Universidad De Pamplona,2018,"CARLOS ALBERTO MUNOZ RESTREPO, ALBA LUCIA GOMEZ RAMIREZ",1
00675,014,Otros artículos publicados,Revista de divulgación,"UNA REFLEXIÓN ACERCA DEL DOCUMENTAL INSIDE JOB DE CHARLES FERGUSON. LA COMPRENSIÓN DE LA CRISIS FINANCIERA DE 2008, DESDE LA TEORÍA DE LA CONTABILIDAD Y LA REGULACIÓN",Colombia,SCIENCE OF HUMAN ACTION,2017,CARLOS ALBERTO MUNOZ RESTREPO,1
00676,014,Otros artículos publicados,Revista de divulgación,PRESENTE Y FUTURO DE LA INVESTIGACIÓN CONTABLE EN COLOMBIA,Colombia,Revista Internacional Legis De Contabilidad & Auditoria,,"1692-2913, 2017 vol",1
00677,014,Otros artículos publicados,Revista de divulgación,Los juicios pre científicos en el método contable,Colombia,GESTIÓN Y DESARROLLO IBRE,2017,CARLOS ALBERTO MUNOZ RESTREPO,1
00678,014,Otros artículos publicados,Revista de divulgación,"Rendimiento financiero en empresas productoras de cemento, cal y yeso de Antioquia en el período 2008 al 2013 y su relación con el PIB",Colombia,SCIENCE OF HUMAN ACTION,2016,"CARLOS EDUARDO CASTANO RIOS, SUSANA ACEVEDO ZULUAGA, FERGIE MADRID RAMIREZ, ELKIN ALONSO SOTO ZULUAGA",1
00679,014,Otros artículos publicados,Revista de divulgación,"Modelos de confianza, análisis desde la organización",Estados Unidos,Revista Iberoamericana En Sistemas,1690,"MARIA ELENA VALENCIA CORRALES, MIGUEL DAVID ROJAS LOPEZ, LAURA MARCELA LONDONO VASQUEZ",1
