id,id_grupo,categoria,tipo_producto,titulo,pais_revista,revista,ano,autores,ISSN,tipologia,cuartil_scimago,categoria_publindex,ano_fuente_cuartil,ano_fuente_publindex
00990,006,Artículos publicados,Publicado en revista especializada,Efectos emocionales del confinamiento por la covid-19 en niños y niñas de primera infancia,Colombia,HALLAZGOS REVISTA DE INVESTIGACIONES,2022,"LEISY MAGDALI ARROYAVE TABORDA, YUSTY CAROLINA RESTREPO SEGURA, JOSE WILMAR PINO MONTOYA, LUISA FERNANDA CORREA PEREZ",17943841,1,No indexada en Scopus,C,,2022
00989,006,Artículos publicados,Publicado en revista especializada,"Relación entre funciones ejecutivas y la competencia social, en menores que se desvinculan del conflicto armado en Colombia",Colombia,PSICOLOGIA DESDE EL CARIBE,2022,"CLAUDIA MARCELA ARANA MEDINA, LUCILA CARDENAS NINO, JOHN JAIRO GARCIA PENA, ELIZABETH HOYOS ZULUAGA",0123417X,1,No indexada en Scopus,No clasificada en Publindex,,
00458,003,Artículos publicados,Publicado en revista especializada,Ética de la autenticidad y ejercicio profesional del contador público,Venezuela,REVISTA VENEZOLANA DE GERENCIA,2022,"YAMARU DEL VALLE CHIRINOS ARAQUE, MARIA VICTORIA AGUDELO VARGAS",13159984,1,Q3,B,2022,2022
00987,006,Artículos publicados,Publicado en revista especializada,Formación ciudadana y participación infantil en contextos municipales: desafíos para la educación inicial,Colombia,Latinoamericana De Estudios Educativos,2022,"NATALIA ANDREA ALZATE ALZATE, ANDRI YULIETH SERNA CORDOBA",19009895,1,No indexada en Scopus,C,,2022
00986,006,Artículos publicados,Publicado en revista especializada,Sobre el maestro en formación y la investigación narrativa en la escuela,Colombia,Plumilla Educativa,2022,JOSE FEDERICO AGUDELO TORRES,16574672,1,No indexada en Scopus,No clasificada en Publindex,,
00776,005,Artículos publicados,Publicado en revista especializada,COVID-19 y comportamiento suicida en niños y adolescentes: un estudio bibliométrico,España,PEDIATRIA DE ATENCION PRIMARIA,2022,ANYERSON STITHS GOMEZ TABARES,11397632,1,Q4,C,2022,2022
00358,002,Artículos publicados,Publicado en revista especializada,Infancias desplazadas en El mordisco de la medianoche de Francisco Leal Quevedo,Colombia,ENUNCIACION,2022,NATALIA ANDREA ALZATE ALZATE,22486798,1,No indexada en Scopus,C,,2022
00459,003,Artículos publicados,Publicado en revista especializada,Organizational development from a new reality derived from the impact of Covid-19 a conscious look at a Higher Education Institution in Medellin-Colombia: case study,Turquía,JOURNAL OF POSITIVE PSYCHOLOGY AND WELLBEING,2022,"LUIS FERNANDO QUINTERO ARANGO, MAURICIO ALEJANDRO BEDOYA JIMENEZ",25870130,1,Q1,A2,2022,2022
01919,013,Artículos publicados,Publicado en revista especializada,"The Christ is Jesus: Metamorphosis, Possession and Johannine Christology de Pamela E. Kinlaw",Colombia,PERSEITAS,2022,JUAN SEBASTIAN HERNANDEZ VALENCIA,23461780,1,Q3,C,2022,2022
00636,004,Artículos publicados,Publicado en revista especializada,Tendencias emergentes en la literatura sobre el compromiso del cliente: un análisis bibliométrico,Colombia,ESTUDIOS GERENCIALES,2022,"PEDRO LUIS DUQUE HURTADO, EDISON JAIR DUQUE OLIVA",01235923,1,Q4,C,2022,2022
00637,004,Artículos publicados,Publicado en revista especializada,Referral campaigns for software startups: The impact of network characteristics on product adoption,Estados Unidos,JOURNAL OF BUSINESS RESEARCH,2022,"FABIAN EGGERS, HANS RISSELADA, THOMAS NIEMAND, SEBASTIAN ROBLEDO GIRALDO",01482963,1,Q1,A1,2022,2022
00639,004,Artículos publicados,Publicado en revista especializada,Perspectivas y tendencias de investigación en emprendimiento social,Colombia,Desarrollo Gerencial,2022,"PEDRO LUIS DUQUE HURTADO, DORALICE ORTIZ ORTIZ",21455147,1,No indexada en Scopus,B,,2022
00640,004,Artículos publicados,Publicado en revista especializada,Marco de referencia y tendencias de investigación de economía colaborativa,Colombia,Revista En Contexto,2022,"PEDRO LUIS DUQUE HURTADO, JOSE DAVID GIRALDO CASTELLANOS",23463279,1,No indexada en Scopus,C,,2022
00460,003,Artículos publicados,Publicado en revista especializada,"The Intervention of Social Work Against the Governance of Sustainability: Review, Analysis and Discussion From 1976 to 2022",Turquía,JOURNAL OF POSITIVE PSYCHOLOGY AND WELLBEING,2022,"VICTOR HUGO MERINO CORDOBA, CARMENYSABEL MARTINEZ DE MERINO",25870130,1,Q1,A2,2022,2022
01927,013,Artículos publicados,Publicado en revista especializada,"Frida Kahlo, sobre vestido y cuerpo en psicoanálisis",Colombia,Análisis. Revista Colombiana de Humanidades,2022,KELLY VARGAS GARCIA,01208454,1,No indexada en Scopus,B,,2022
01926,013,Artículos publicados,Publicado en revista especializada,Entre el origen y la pertenencia: consideraciones de Gadamer y Octavio Paz sobre el lenguaje de la poesía,Colombia,DISCUSIONES FILOSOFICAS,2022,YULIETH ESTEFANIA RUIZ PULGARIN,01246127,1,Q4,C,2022,2022
01925,013,Artículos publicados,Publicado en revista especializada,"El diálogo filosófico, una práctica alternativa y terapéutica",Colombia,PERSEITAS,2022,"ANDRES ESCOBAR VASQUEZ, JHON EDWARD SALDARRIAGA FLOREZ",23461780,1,Q3,C,2022,2022
01924,013,Artículos publicados,Publicado en revista especializada,Juan de la Cruz: la poesía mística como deseo y ausencia,Costa Rica,REVISTA COMUNICACION,2022,JUAN ESTEBAN LONDONO BETANCUR,03793974,1,No indexada en Scopus,No clasificada en Publindex,,
01923,013,Artículos publicados,Publicado en revista especializada,"Mística de la liberación, praxis política",Colombia,Polisemia,2022,JUAN ESTEBAN LONDONO BETANCUR,19004648,1,No indexada en Scopus,No clasificada en Publindex,,
01922,013,Artículos publicados,Publicado en revista especializada,El trabajo de la memoria y el perdón: aproximación a la realidad colombiana desde la filosofía de Paul Ricoeur,Colombia,Escritos,2022,"YULIETH ESTEFANIA RUIZ PULGARIN, ANDRES ALFREDO CASTRILLON CASTRILLON",23900032,1,No indexada en Scopus,C,,2022
01921,013,Artículos publicados,Publicado en revista especializada,Teología y mundo de la vida. Perspectiva contextual de la Teología en la Universidad Católica Luis Amigó,Colombia,Franciscanum.,2022,"JUAN ESTEBAN LONDONO BETANCUR, MANUEL DAVID GOMEZ ERAZO",01201468,1,No indexada en Scopus,No clasificada en Publindex,,
01920,013,Artículos publicados,Corto (Resumen),Una nueva imagen,Colombia,REVISTA COLOMBIANA DE CIENCIAS SOCIALES,2022,ANDRES ALFREDO CASTRILLON CASTRILLON,22161201,1,No indexada en Scopus,No clasificada en Publindex,,
01918,013,Artículos publicados,Publicado en revista especializada,"El diálogo filosófico, una práctica alternativa y terapéutica",Colombia,PERSEITAS,2022,"JHON EDWARD SALDARRIAGA FLOREZ, ANDRES ESCOBAR VASQUEZ",23461780,1,Q3,C,2022,2022
00634,004,Artículos publicados,Publicado en revista especializada,Análisis de la fertilidad por medio de técnicas de minería datos,Chile,INFORMACION TECNOLOGICA,2022,"JAIME ANTERO ARANGO MARIN, OMAR DANILO CASTRILLON GOMEZ, LUIS FERNANDO CASTILLO OSSA",07180764,1,No indexada en Scopus,A2,,2022
01917,013,Artículos publicados,Publicado en revista especializada,"Deceso fallido, voto perdido",Colombia,PERSEITAS,2022,ANDRES ALFREDO CASTRILLON CASTRILLON,23461780,1,Q3,C,2022,2022
01916,013,Artículos publicados,Publicado en revista especializada,Teología y mundo de la vida. Perspectiva contextual de la Teología en la Universidad Católica Luis Amigó,Colombia,Franciscanum.,2022,"MANUEL DAVID GOMEZ ERAZO, JUAN ESTEBAN LONDONO BETANCUR",01201468,1,No indexada en Scopus,No clasificada en Publindex,,
01915,013,Artículos publicados,Publicado en revista especializada,El trabajo de la memoria y el perdón: aproximación a la realidad colombiana desde la filosofía de Paul Ricoeur,Colombia,Escritos,2022,"ANDRES ALFREDO CASTRILLON CASTRILLON, YULIETH ESTEFANIA RUIZ PULGARIN",23900032,1,No indexada en Scopus,C,,2022
01914,013,Artículos publicados,Publicado en revista especializada,"Lenguaje y realidad: el análisis lógico en Russell, Wittgenstein y Carnap",España,PENSAMIENTO,2022,LINA MARCELA DE LA MILAGROSA CADAVID RAMIREZ,23865822,1,No indexada en Scopus,B,,2022
01913,013,Artículos publicados,Publicado en revista especializada,Arqueología de un recuerdo,Colombia,PERSEITAS,2022,DAVID ESTEBAN ZULUAGA MESA,23461780,1,Q3,C,2022,2022
01912,013,Artículos publicados,Publicado en revista especializada,Educación en la diversidad: Un espacio de relaciones en la comunidad estudiantil universitaria,Venezuela,REVISTA DE CIENCIAS SOCIALES,2022,"NATALIA ANDREA ALZATE ALZATE, CARMEN YSABEL MARTINEZ DE MERINO, ADRIANA MARIA GALLEGO HENAO",13159518,1,Q2,B,2022,2022
01911,013,Artículos publicados,Publicado en revista especializada,Practicar la vacuidad: zazen y shikan-taza más allá del bien y del mal,España,ILU,2022,LINA MARCELA DE LA MILAGROSA CADAVID RAMIREZ,19883269,1,Q3,No clasificada en Publindex,2022,
00081,001,Artículos publicados,Publicado en revista especializada,"One-step CoFe2O4 gel combustion synthesis using tris(hydroxymethyl)aminomethane (TRIS) as alternative fuel: Control of oxidiser-to-fuel molar ratio for tuning its structural, magnetic, and optical properties",Países Bajos,JOURNAL OF MAGNETISM AND MAGNETIC MATERIALS,2022,"JOAO LUCAS NICOLINI, EDGAR ANDRES CHAVARRIAGA MIRANDA, ALEX ARBEY LOPERA SEPULVEDA, TIAGO WERMUTH, CLAUDIA PATRICIA GARCIA GARCIA, JAVIER ALARCON NAVARRO, ALEXANDRE CAS VIEGAS, CARLOS BERGMANN, SABRINA ARCARO",03048853,1,Q2,A2,2022,2022
00082,001,Artículos publicados,Publicado en revista especializada,"On the mechanisms controlling near-coast circulation in the southern Colombian Pacific at tidal, seasonal, and interannual time scales",Colombia,JOURNAL OF MARINE SYSTEMS,2022,"OSCAR ANDRES ALVAREZ SILVA, VICTOR JOSE SAAVEDRA MEJIA, LUIS JESUS OTERO DIAZ, JUAN CAMILO RESTREPO LOPEZ",09247963,1,Q1,A1,2022,2022
00083,001,Artículos publicados,Publicado en revista especializada,Perspectivas de la investigación en el acceso laboral: Un enfoque desde el desajuste espacial y el bienestar laboral,Colombia,"INNOVA ""ITFIP""",2022,"PAOLA MARCELA ALZATE MONTOYA, ANDRES MAURICIO GRISALES AGUIRRE, JUAN CAMILO GUTIERREZ MEDINA",26193558,1,No indexada en Scopus,No clasificada en Publindex,,
00084,001,Artículos publicados,Revisión (Survey),Topic Modeling: Perspectives From a Literature Review,Colombia,IEEE ACCESS,2022,"ANDRES MAURICIO GRISALES AGUIRRE, SEBASTIAN ROBLEDO GIRALDO, MARTHA VIVIANA ZULUAGA ROJAS",21693536,1,Q1,A1,2022,2022
00085,001,Artículos publicados,Revisión (Survey),Modelado de tópicos aplicado al análisis del papel del aprendizaje automático en revisiones sistemáticas,Colombia,Revista De Investigación,2022,"ANDRES MAURICIO GRISALES AGUIRRE, CARLOS JULIO FIGUEROA VALLEJO",20278306,1,No indexada en Scopus,B,,2022
00086,001,Artículos publicados,Publicado en revista especializada,A label-free biosensor based on E-SMS optical fiber structure for anti BSA detection,Estados Unidos,OPTICAL FIBER TECHNOLOGY,2022,"BRAYAN DE JESUS PATINO JURADO, YAMILE CARDONA MAYA, MARISOL JARAMILLO GRAJALES, YEISON JAVIER MONTAGUT FERIZZOLA, JUAN FERNANDO BOTERO CADAVID",10685200,1,Q2,A2,2022,2022
00635,004,Artículos publicados,Publicado en revista especializada,Programming tasks in business processes like a realistic hybrid flexible flow shop using genetic algorithms,Colombia,INTERNATIONAL JOURNAL OF PROCESS MANAGEMENT AND BENCHMARKING,2022,JAIME ANTERO ARANGO MARIN,1741816X,1,Q3,B,2022,2022
00633,004,Artículos publicados,Publicado en revista especializada,Marco de referencia y tendencias de investigación de economía colaborativa,Colombia,Revista En Contexto,2022,"JOSE DAVID GIRALDO CASTELLANOS, PEDRO LUIS DUQUE HURTADO",23463279,1,No indexada en Scopus,C,,2022
00088,001,Artículos publicados,Publicado en revista especializada,Análisis y tendencias en desarrollo del transporte de contenedores: Un enfoque desde la planificación y la optimización de rutas,Colombia,Mundo Fesc,2022,"PAOLA MARCELA ALZATE MONTOYA, MARTHA YANETH MANCERA CAMACHO, LINA CLEMENCIA BUSTAMANTE GUTIERREZ",22160388,1,No indexada en Scopus,C,,2022
02070,014,Artículos publicados,Publicado en revista especializada,"Retos, tendencias, avances y obstáculos de la contabilidad crítica",Colombia,Criterios,2022,"CANDY LORENA CHAMORRO GONZALEZ, MARIO RODELO SEHUANES, ALEJANDRO BUILES MORALES",01218670,1,No indexada en Scopus,No clasificada en Publindex,,
02083,014,Artículos publicados,Publicado en revista especializada,"Costos, volumen y utilidades: Incidencia en el desempeño financiero de los negocios de comestibles en una universidad colombiana",Colombia,Panorama Económico,2022,"FARLEY SARY ROJAS RESTREPO, LUIS GONZALO LOPERA POSADA",24630470,1,No indexada en Scopus,C,,2022
02082,014,Artículos publicados,Publicado en revista especializada,Diagnóstico del modelo de generación de valor como herramienta para la gestión financiera en instituciones prestadoras de servicios de salud privadas de tercer nivel de complejidad en la ciudad de Medellín,Colombia,Apuntes Contables,2022,FARLEY SARY ROJAS RESTREPO,26194899,1,No indexada en Scopus,No clasificada en Publindex,,
02081,014,Artículos publicados,Publicado en revista especializada,Propuesta de modelo de Revisoría fiscal para cooperativas del sector de transporte terrestre de carga,Colombia,CONTADURIA UNIVERSIDAD DE ANTIOQUIA,2022,"FARLEY SARY ROJAS RESTREPO, JORGE IVAN JIMENEZ SANCHEZ, DIEGO ALEJANDRO RAMIREZ TAPIAS",01204203,1,No indexada en Scopus,C,,2022
02080,014,Artículos publicados,Publicado en revista especializada,Construyendo la historia entre mujeres contables. Sin brechas a través del mentoring,Colombia,Visión Contable,2022,"CANDY LORENA CHAMORRO GONZALEZ, KATHERINE RESTREPO QUINTERO",01215337,1,No indexada en Scopus,No clasificada en Publindex,,
02079,014,Artículos publicados,Publicado en revista especializada,Identificación de los costos ambientales: estudio de caso en una empresa minera de Antioquia,Colombia,REVISTA PERSPECTIVA EMPRESARIAL,2022,CANDY LORENA CHAMORRO GONZALEZ,23898186,1,No indexada en Scopus,No clasificada en Publindex,,
02078,014,Artículos publicados,Publicado en revista especializada,"framework for a green accounting system-exploratory study in a developing country context, Colombia",Países Bajos,ENVIRONMENT DEVELOPMENT AND SUSTAINABILITY,2022,CANDY LORENA CHAMORRO GONZALEZ,1387585X,1,Q1,A2,2022,2022
02077,014,Artículos publicados,Publicado en revista especializada,"La auditoría forense desde una revisión conceptual, metodológica y empírica",Colombia,Visión Contable,2022,MARIELA VELASQUEZ PEREZ,01215337,1,No indexada en Scopus,No clasificada en Publindex,,
02076,014,Artículos publicados,Publicado en revista especializada,Ética de la autenticidad y ejercicio profesional del contador público,Venezuela,REVISTA VENEZOLANA DE GERENCIA,2022,"MARIA VICTORIA AGUDELO VARGAS, YAMARU DEL VALLE CHIRINOS ARAQUE, NORKA JUDITH VILORIA ORTEGA",13159984,1,Q3,B,2022,2022
02075,014,Artículos publicados,Publicado en revista especializada,Análisis del Subsidio de Arrendamiento Temporal en la Ciudad de Medellín,Colombia,Visión Contable,2022,FARLEY SARY ROJAS RESTREPO,25390104,1,No indexada en Scopus,No clasificada en Publindex,,
02074,014,Artículos publicados,Publicado en revista especializada,Peritaje contable judicial: papel y contribución en la mitigación de la corrupción pública en Colombia,Colombia,Revista Colombiana de Contabilidad,2022,LEIDY PATRICIA RODRIGUEZ PINEROS,23393645,1,No indexada en Scopus,No clasificada en Publindex,,
02073,014,Artículos publicados,Publicado en revista especializada,Revisión del cumplimiento del ODS-5 (igualdad de género) en el contexto colombiano,Colombia,Criterio Libre,2022,CANDY LORENA CHAMORRO GONZALEZ,19000642,1,No indexada en Scopus,C,,2022
02072,014,Artículos publicados,Publicado en revista especializada,Estado actual de la investigación sobre género y contabilidad en Colombia,Colombia,Revista Aglala,2022,"CANDY LORENA CHAMORRO GONZALEZ, RUTH ALEJANDRA PATINO JACINTO, YAQUELIN CASTANEDA NOVOA",22157360,1,No indexada en Scopus,C,,2022
02071,014,Artículos publicados,Publicado en revista especializada,Tendencias de investigación en contabilidad crítica a partir de un estudio bibliométrico,Colombia,DIMENSION EMPRESARIAL,2022,"CANDY LORENA CHAMORRO GONZALEZ, JAZMIN CHAVERRA MARQUEZ, ELIZABETH PESCADOR MUNOZ",16928563,1,No indexada en Scopus,No clasificada en Publindex,,
02069,014,Artículos publicados,Publicado en revista especializada,El control interno y su contribución a la perdurabilidad de las mipymes,Colombia,Revista Activos,2022,LEIDY PATRICIA RODRIGUEZ PINEROS,25005278,1,No indexada en Scopus,No clasificada en Publindex,,
00632,004,Artículos publicados,Publicado en revista especializada,Brexit and migration: literature review,Colombia,APUNTES DEL CENES,2022,"MARIA ISABEL GUERRERO MOLINA, JUAN FELIPE SALAZAR ACEVEDO, JULIAN TABORDA GIRALDO",22565779,1,No indexada en Scopus,C,,2022
02068,014,Artículos publicados,Publicado en revista especializada,Mecanismos fiscales en el marco de la COVID-19: una mirada a las desigualdades económicas en América Latina,Colombia,Revista CEA,2022,"RUBY STELLA CABRERA JARAMILLO, ALBEIRO AGUIRRE RIOS, SOL BEATRIZ VELEZ ESCOBAR, JUAN JOSE ESPINAL PIEDRAHITA",24223182,1,No indexada en Scopus,B,,2022
02067,014,Artículos publicados,Publicado en revista especializada,Explorando los estudios de la revista Gender Work and Organization: una revisión bibliométrico,Colombia,Criterio Libre,2022,"CANDY LORENA CHAMORRO GONZALEZ, RUTH ALEJANDRA PATINO JACINTO, KATHERINE RESTREPO QUINTERO",19000642,1,No indexada en Scopus,C,,2022
02066,014,Artículos publicados,Publicado en revista especializada,Contabilidad crítica. Una revisión bibliométrica de las investigaciones,Colombia,Criterio Libre,2022,"CANDY LORENA CHAMORRO GONZALEZ, MARIO RODELO SEHUANES, ELIZABETH PESCADOR MUNOZ",19000642,1,No indexada en Scopus,C,,2022
02065,014,Artículos publicados,Publicado en revista especializada,MODALIDADES DE CORRUPCIÓN DEL SECTOR PRIVADO. UN FENÓMENO EN EXPANSIÓN DEL ENTORNO LATINOAMERICANO,Venezuela,Compendium,2022,"SOL BEATRIZ VELEZ ESCOBAR, CARLOS ALBERTO BOTERO CHICA",13176099,1,No indexada en Scopus,No clasificada en Publindex,,
